date,RF,MKT,SMB,HML,UMD
2000/3/28,5.40E-05,0.009707854,-0.005139897,0.010042229,-0.007386423
2000/3/29,5.40E-05,-0.003186568,0.001737886,-0.004595258,0.009838778
2000/3/30,5.40E-05,0.013151581,0.005290516,0.00314683,-0.003917902
2000/3/31,5.40E-05,-0.005504078,-0.001793752,-0.002439942,-0.002582371
2000/4/3,5.40E-05,-0.000886841,0.001869828,3.73E-05,-0.005292976
2000/4/4,5.40E-05,-0.022783283,-0.000503938,-0.00693647,0.010823755
2000/4/5,5.40E-05,0.00703186,0.006230567,0.002517064,-0.008344778
2000/4/6,5.40E-05,0.022607089,0.002233567,0.004365736,-0.010569395
2000/4/7,5.40E-05,0.007202573,-0.001509594,0.014012799,-0.007808802
2000/4/10,5.40E-05,0.005199334,-0.000798484,0.008018814,-0.011216472
2000/4/11,5.40E-05,-0.002779761,-0.001616667,-0.01247916,0.023029766
2000/4/12,5.40E-05,-0.007440924,-0.003097132,0.013093388,-0.016612456
2000/4/13,5.40E-05,0.01338324,-0.008882252,0.007594684,-0.008448222
2000/4/14,5.40E-05,0.001071311,-0.004111892,0.00827745,-0.010613063
2000/4/17,5.40E-05,-0.020618004,0.000707246,0.0031146,-0.01162623
2000/4/18,5.40E-05,0.009576702,0.001195799,-0.002645558,0.000644919
2000/4/19,5.40E-05,0.007769435,0.003993231,0.002692889,-0.001634974
2000/4/20,5.40E-05,0.010650544,-0.00435297,0.003207771,-0.002199366
2000/4/21,5.40E-05,-0.003807803,-0.000204898,-0.008380786,0.00933261
2000/4/24,5.40E-05,-0.003086401,0.000852437,0.008784537,-0.009933539
2000/4/25,5.40E-05,-0.000490391,-0.006370717,0.008172126,-0.001084466
2000/4/26,5.40E-05,-0.000701569,-0.00102272,-0.006125036,0.005493843
2000/4/27,5.40E-05,-0.015010256,0.001924772,-0.011259199,0.017521376
2000/4/28,5.40E-05,0.017406847,-0.001106355,-0.01081743,0.01334278
2000/5/8,5.40E-05,-0.001288908,0.005851248,0.001415756,-0.004191273
2000/5/9,5.40E-05,-0.015265109,0.005844926,-0.001706053,-0.00035976
2000/5/10,5.40E-05,-0.032180948,-0.002296005,-0.013099971,0.012128516
2000/5/11,5.40E-05,-0.017996758,3.37E-05,-0.006306155,0.006606268
2000/5/12,5.40E-05,-0.001644201,0.000773086,-0.001242914,0.001537302
2000/5/15,5.40E-05,-0.010444752,0.003724194,0.000353654,-0.002316025
2000/5/16,5.40E-05,0.011973804,0.003661723,0.003974134,-0.004452513
2000/5/17,5.40E-05,0.000337346,-0.002026895,-0.004303334,0.004901108
2000/5/18,5.40E-05,0.020660231,0.002736101,0.008732093,-0.004705007
2000/5/19,5.40E-05,0.012881454,0.005800527,0.00334097,-0.001743016
2000/5/22,5.40E-05,0.026848328,0.001914163,0.000279744,-2.96E-05
2000/5/23,5.40E-05,0.00225221,0.002890843,0.0088635,-0.006115972
2000/5/24,5.40E-05,0.011435115,-0.001547252,-0.005060347,0.005142522
2000/5/25,5.40E-05,0.013180444,0.0047291,0.011054966,-0.01210705
2000/5/26,5.40E-05,0.000789115,-0.004351716,0.002829851,-0.000392701
2000/5/29,5.40E-05,0.0102444,-0.000577743,0.002473151,-0.006295167
2000/5/30,5.40E-05,-0.010980406,-0.002268603,-0.007827739,0.007390278
2000/5/31,5.40E-05,0.007997947,0.005087257,0.017661407,-0.01643538
2000/6/1,5.40E-05,0.005913395,-0.002421164,0.011437781,-0.007337193
2000/6/2,5.40E-05,0.006657324,-0.004727107,0.014690881,-0.008753321
2000/6/5,5.40E-05,-0.009880236,-0.004099867,-0.006806963,-0.003454537
2000/6/6,5.40E-05,0.01424522,0.002361924,-0.007766078,-1.71E-05
2000/6/7,5.40E-05,0.004448997,0.000951187,0.006382198,-0.003096333
2000/6/8,5.40E-05,-0.006136038,0.002047145,0.005559253,-0.006648784
2000/6/9,5.40E-05,-0.012197037,0.00056511,-0.009044212,0.00574211
2000/6/12,5.40E-05,0.003761208,0.005727277,0.009600864,-0.010007627
2000/6/13,5.40E-05,0.01306588,0.000871145,0.010198709,-0.006399674
2000/6/14,5.40E-05,-0.002979035,0.002014739,0.006332994,-0.005636128
2000/6/15,5.40E-05,0.004732592,0.004031854,-0.001263556,-0.000234841
2000/6/16,5.40E-05,-0.006326865,-0.001167291,-0.004586537,0.000549505
2000/6/19,5.40E-05,-0.00358562,-0.00146495,-0.000449763,-0.000448023
2000/6/20,5.40E-05,-0.009401999,0.001638593,-0.006321302,0.008749002
2000/6/21,5.40E-05,0.009470257,0.000668645,-0.001886931,-0.003296916
2000/6/22,5.40E-05,0.001922319,-0.001071603,0.004121555,-0.00059665
2000/6/23,5.40E-05,0.012168029,0.000362223,0.001595397,0.001336032
2000/6/26,5.40E-05,0.007756536,0.003806204,0.01432038,-0.009783462
2000/6/27,5.40E-05,-0.000311323,-0.000218841,0.009097584,-0.008226739
2000/6/28,5.40E-05,0.001697841,0.001529599,0.000452861,-0.001153175
2000/6/29,5.40E-05,-0.003488283,-0.005675476,-0.00307252,0.000184883
2000/6/30,5.40E-05,-0.006012825,-0.003999434,0.002741898,2.65E-05
2000/7/3,5.40E-05,-0.018183961,0.002755764,0.000622542,-0.00497462
2000/7/4,5.40E-05,0.008678417,0.004724643,0.005673707,-0.002419132
2000/7/5,5.40E-05,2.39E-05,0.000301898,0.001400747,0.004417492
2000/7/6,5.40E-05,-0.003673784,0.002951823,0.00442463,-0.002161807
2000/7/7,5.40E-05,0.014314619,-0.002200868,0.008549489,-0.003052592
2000/7/10,5.40E-05,0.00723262,-0.000454915,0.023354665,-0.014366584
2000/7/11,5.40E-05,0.006009179,-0.005771521,-0.010278219,0.003990161
2000/7/12,5.40E-05,0.005319466,0.000292176,0.009186332,-0.006462825
2000/7/13,5.40E-05,0.000117613,-0.006627853,-0.021647611,0.009974167
2000/7/14,5.40E-05,0.004797745,-0.001067512,0.007714827,-0.002265402
2000/7/17,5.40E-05,-0.003476475,-0.001187151,0.002655241,-0.00044754
2000/7/18,5.40E-05,0.006471684,0.000867829,0.004990028,-0.004435565
2000/7/19,5.40E-05,0.00219166,0.002964767,-0.001070348,0.001435486
2000/7/20,5.40E-05,-0.001806929,0.00453675,0.002383964,0.003180697
2000/7/21,5.40E-05,0.002845198,0.001614067,0.002882866,-1.12E-05
2000/7/24,5.40E-05,-0.002778197,0.002064355,0.008157685,-0.006032148
2000/7/25,5.40E-05,0.002847672,0.00031551,-9.64E-05,0.00029523
2000/7/26,5.40E-05,0.00781912,0.003535553,0.004030603,-0.004246548
2000/7/27,5.40E-05,-0.000442959,-0.000541089,-0.006563271,0.002600933
2000/7/28,5.40E-05,0.002001624,0.001658783,-0.002455962,0.001459811
2000/7/31,5.40E-05,0.005185025,0.00049954,0.000225089,-0.001849146
2000/8/1,5.40E-05,0.00188315,0.002500846,0.002144655,0.001976442
2000/8/2,5.40E-05,0.001175868,-0.000531346,-0.001066962,-0.000443269
2000/8/3,5.40E-05,0.004026615,-0.002895494,0.001359768,0.003122766
2000/8/4,5.40E-05,-0.006552738,-0.004222087,-0.013527497,0.005658537
2000/8/7,5.40E-05,0.005828521,0.003440987,-1.21E-05,-0.006155642
2000/8/8,5.40E-05,0.006438747,0.001827699,9.24E-05,-0.001288215
2000/8/9,5.40E-05,0.003948922,0.001878653,-0.006149763,0.002175474
2000/8/10,5.40E-05,0.001051731,-0.000420459,-0.011331052,0.003491805
2000/8/11,5.40E-05,-0.00115204,0.001039447,0.003517962,0.003432491
2000/8/14,5.40E-05,0.005670378,0.005029524,0.00895687,-0.000556547
2000/8/15,5.40E-05,-0.000901819,0.005447117,0.001498594,-0.000625112
2000/8/16,5.40E-05,0.003725062,0.002202823,0.006329897,-0.003014529
2000/8/17,5.40E-05,0.002722837,-0.000324167,0.003682424,-0.002860873
2000/8/18,5.40E-05,-0.000379797,0.004528389,0.002419807,-0.001867048
2000/8/21,5.40E-05,0.007863569,0.004965103,0.014505319,-0.012671202
2000/8/22,5.40E-05,-0.016828184,-0.003294295,-0.010411077,0.010092279
2000/8/23,5.40E-05,-0.008795301,-0.000372591,-0.004348988,-0.004526751
2000/8/24,5.40E-05,0.00584266,0.000290047,-0.000552166,-0.000223594
2000/8/25,5.40E-05,0.007755897,0.00145496,-0.000324136,-0.001848398
2000/8/28,5.40E-05,0.006621469,0.010590567,0.00740716,-0.006297133
2000/8/29,5.40E-05,0.002806343,0.00117817,0.001098312,0.001307927
2000/8/30,5.40E-05,-0.013351169,-0.000991847,-0.002869297,0.00885232
2000/8/31,5.40E-05,-0.026362205,-0.002904677,-0.008622539,0.007155235
2000/9/1,5.40E-05,-0.010136614,0.000461283,-0.006833092,0.003204472
2000/9/4,5.40E-05,0.006608486,0.008205832,0.003647414,-0.001907422
2000/9/5,5.40E-05,-0.021089821,0.0022417,-0.009180991,0.011405956
2000/9/6,5.40E-05,-0.019459763,0.007264849,-0.013130158,0.006314471
2000/9/7,5.40E-05,0.013023038,-0.001168738,0.007585337,-0.003809747
2000/9/8,5.40E-05,0.003358396,0.001819532,-0.003270556,0.000265967
2000/9/11,5.40E-05,0.006061907,0.005857294,0.002454317,-0.004226326
2000/9/12,5.40E-05,0.005866161,-0.000382981,0.008608121,0.000437045
2000/9/13,5.40E-05,0.005493913,-0.00567273,0.006497463,0.001233791
2000/9/14,5.40E-05,-0.004806201,0.005308033,-0.005770231,0.005221638
2000/9/15,5.40E-05,-1.69E-05,0.003836141,0.000417853,0.001135893
2000/9/18,5.40E-05,-0.016129505,0.000614151,-0.002507292,0.002320486
2000/9/19,5.40E-05,-0.022496818,-0.001626908,-0.00247945,0.006061251
2000/9/20,5.40E-05,0.01016391,0.00030862,0.006447758,-0.005077634
2000/9/21,5.40E-05,-0.008578121,-0.00046689,-0.004039567,0.002813258
2000/9/22,5.40E-05,-0.009417939,0.00255205,-0.006512042,0.004521169
2000/9/25,5.40E-05,-0.009758936,0.000926948,-0.006407639,0.001879623
2000/9/26,5.40E-05,0.006830557,0.001307433,0.000190295,-0.004190033
2000/9/27,5.40E-05,0.01370145,-0.001874505,0.005251694,-0.002636769
2000/9/28,5.40E-05,-0.013939203,0.003028766,-0.00730181,0.004735073
2000/9/29,5.40E-05,0.011678051,0.000531144,0.00018722,0.000365982
2000/10/9,5.40E-05,0.003716929,0.012356201,0.003829853,-0.003974383
2000/10/10,5.40E-05,0.013922968,0.004964482,0.00513553,-0.000453588
2000/10/11,5.40E-05,-0.005417488,0.000423427,-0.001340261,0.002463059
2000/10/12,5.40E-05,-0.003681746,0.009321651,0.001529779,-0.001534956
2000/10/13,5.40E-05,-0.003044042,-0.001931754,0.004145089,-0.002365506
2000/10/16,5.40E-05,-0.007456407,0.000555981,0.003049245,-0.001334963
2000/10/17,5.40E-05,0.00317617,3.54E-05,0.001844851,-0.004272594
2000/10/18,5.40E-05,0.008211754,-0.002180415,-0.008150497,-0.002441324
2000/10/19,5.40E-05,-0.005370817,-0.000954559,0.00120289,0.000477093
2000/10/20,5.40E-05,0.016025582,-0.007371749,-0.012537399,-0.0071591
2000/10/23,5.40E-05,0.00563569,0.007246226,0.008624444,-0.004298474
2000/10/24,5.40E-05,-0.000655087,0.005973346,0.002293837,0.000496912
2000/10/25,5.40E-05,0.007379689,-0.00131234,0.002433928,-0.003163287
2000/10/26,5.40E-05,-0.006666425,0.002188552,-0.001818871,0.003304954
2000/10/27,5.40E-05,0.001831894,0.002960274,0.00303925,0.001614463
2000/10/30,5.40E-05,0.00290796,0.001330844,0.008664859,-0.000263616
2000/10/31,5.40E-05,-0.005629161,-0.005184281,-0.001063432,0.002230751
2000/11/1,5.40E-05,0.007716047,0.000564494,0.000128786,-0.000140131
2000/11/2,5.40E-05,0.003920807,-0.002979848,-0.000408714,-0.003246656
2000/11/3,5.40E-05,-0.002208792,-0.000300636,-0.002414915,-0.001863327
2000/11/6,5.40E-05,0.004283536,0.00013409,-0.001655087,-0.008142234
2000/11/7,5.40E-05,0.002099891,0.001127835,0.001409319,-0.001270204
2000/11/8,5.40E-05,0.006791127,-0.001550117,-0.000292958,-0.003437268
2000/11/9,5.40E-05,0.01232427,-0.003842032,-0.004307076,-0.001298883
2000/11/10,5.40E-05,0.00780887,-0.006296364,-0.002904545,0.00081153
2000/11/13,5.40E-05,0.012948046,-0.003337967,-0.001723939,-0.002161545
2000/11/14,5.40E-05,0.007013413,-0.000426231,0.00092565,-0.000708701
2000/11/15,5.40E-05,-0.000826448,0.004214838,0.002221177,0.002455503
2000/11/16,5.40E-05,0.008029987,0.004731315,0.003356608,-0.001510684
2000/11/17,5.40E-05,-0.001617107,-0.000625269,2.58E-05,0.001063584
2000/11/20,5.40E-05,0.005144837,0.002316903,0.00607107,-0.003543907
2000/11/21,5.40E-05,-0.002649778,0.002021257,0.00121692,0.00464819
2000/11/22,5.40E-05,0.008671221,0.003765906,0.001978927,-0.003449347
2000/11/23,5.40E-05,0.002417012,0.002429605,2.59E-05,-0.001315601
2000/11/24,5.40E-05,-0.032261124,-0.002938962,-0.006614703,0.009565974
2000/11/27,5.40E-05,-0.001060716,0.007432937,0.00383569,-0.003318307
2000/11/28,5.40E-05,0.014471383,0.002041285,0.00264827,-0.002713498
2000/11/29,5.40E-05,-0.005716168,-4.61E-05,-0.000313369,-1.28E-05
2000/11/30,5.40E-05,0.001695559,-0.000266517,-0.00563198,-0.001908715
2000/12/1,5.40E-05,0.005148412,0.001996527,0.001036223,-0.001907565
2000/12/4,5.40E-05,0.005348801,0.004993694,0.004928419,-0.00596335
2000/12/5,5.40E-05,-0.002577587,-0.000355695,-0.001008584,0.002856343
2000/12/6,5.40E-05,-0.0088566,-0.002749983,-0.008996469,0.001767596
2000/12/7,5.40E-05,-0.000766162,-0.003938483,-0.004186388,-0.001503414
2000/12/8,5.40E-05,-0.00025545,0.002218657,1.43E-05,-5.74E-05
2000/12/11,5.40E-05,-0.014642501,0.003053752,-0.005618424,0.000513761
2000/12/12,5.40E-05,0.005996494,0.003794125,0.002285524,-0.00047384
2000/12/13,5.40E-05,-0.000200076,0.002121705,0.003121084,-0.00126594
2000/12/14,5.40E-05,-0.00132577,0.001074714,-0.001642019,0.002131068
2000/12/15,5.40E-05,-0.005900972,4.60E-05,-0.003127175,0.000892201
2000/12/18,5.40E-05,0.002310191,0.00298115,-0.004027846,-0.003530408
2000/12/19,5.40E-05,0.002227931,0.002711866,-0.001475716,0.000318048
2000/12/20,5.40E-05,0.010411863,-0.000896174,-0.007875848,-0.005704061
2000/12/21,5.40E-05,0.002293216,0.000901054,0.002923127,-0.003081637
2000/12/22,5.40E-05,-0.003276913,0.002019144,0.003677835,0.000279256
2000/12/25,5.40E-05,-0.001877822,0.005066669,0.000733445,-0.00634689
2000/12/26,5.40E-05,0.002432931,-0.000839751,0.002819626,-0.004305328
2000/12/27,5.40E-05,-0.009822506,-0.001289518,-0.000828874,-0.000703651
2000/12/28,5.40E-05,-0.001746936,-0.00089011,0.001719704,-0.001585634
2000/12/29,5.40E-05,0.008475216,4.90E-05,0.002822282,0.003770965
2001/1/2,5.40E-05,0.014696487,0.00063948,0.006985299,-0.008639346
2001/1/3,5.40E-05,0.009066139,0.000739271,-0.00034771,0.001968167
2001/1/4,5.40E-05,-0.003169164,0.003570328,0.000995697,0.001101539
2001/1/5,5.40E-05,0.002505492,0.003767191,0.003785311,-0.003790166
2001/1/8,5.40E-05,-0.011374841,-0.00213847,0.015458337,-0.004591009
2001/1/9,5.40E-05,-0.001701424,-0.005559736,-0.000565476,-0.001081033
2001/1/10,5.40E-05,0.011874132,0.000247647,0.003680452,-0.005121254
2001/1/11,5.40E-05,-0.003355977,3.63E-05,0.00593566,-0.000694137
2001/1/12,5.40E-05,-0.007243753,1.10E-05,0.002261587,0.002475255
2001/1/15,5.40E-05,-0.033781578,-0.002856266,-0.000595727,0.001459686
2001/1/16,5.40E-05,0.006147674,-0.002995929,0.011084849,-0.004705393
2001/1/17,5.40E-05,-0.005071325,-0.000203722,0.00187202,0.002264141
2001/1/18,5.40E-05,0.001763531,-0.000993487,-0.002314247,0.00089447
2001/1/19,5.40E-05,0.010888699,0.002765427,-0.000909006,0.00283599
2001/2/5,5.40E-05,-0.024373393,-0.00022819,0.008723261,-0.001037469
2001/2/6,5.40E-05,-0.0074096,-0.000804744,0.007865379,0.000645254
2001/2/7,5.40E-05,-0.006185654,-0.00270899,0.006173044,-0.000270235
2001/2/8,5.40E-05,-0.025721033,-0.001131132,0.005588314,0.006403561
2001/2/9,5.40E-05,0.01365313,-0.000109465,0.000749779,-0.003734087
2001/2/12,5.40E-05,0.001437745,-0.000916899,0.009799652,0.001458013
2001/2/13,5.40E-05,0.001087965,0.002591425,-0.001109338,0.00121527
2001/2/14,5.40E-05,5.72E-05,-0.000481004,-0.001204214,0.000238919
2001/2/15,5.40E-05,-0.008835212,0.001442743,0.000194104,0.003470242
2001/2/16,5.40E-05,-0.003748453,0.000738363,-0.002098993,-0.002343295
2001/2/19,5.40E-05,0.011780265,0.000865237,-0.001491686,0.00397677
2001/2/20,5.40E-05,-0.007648041,0.000442509,-0.00284426,-0.000984862
2001/2/21,5.40E-05,-0.027810765,0.002173207,0.003548437,-0.002375495
2001/2/22,5.40E-05,-0.003402611,-0.002265904,-0.001085604,0.000630621
2001/2/23,5.40E-05,0.013423285,-0.004419476,0.001414611,0.000632214
2001/2/26,5.40E-05,0.0121045,-0.001492963,0.002591305,-0.000750972
2001/2/27,5.40E-05,0.006483272,-0.000757784,-0.005268191,0.002257851
2001/2/28,5.40E-05,-0.003940793,0.005311921,0.000243662,0.002586667
2001/3/1,5.40E-05,0.003785534,0.001322358,0.002492864,0.002612452
2001/3/2,5.40E-05,0.009067693,0.003731716,-0.002398796,-0.002439917
2001/3/5,5.40E-05,-0.002010463,0.001008866,-0.000715702,0.00090194
2001/3/6,5.40E-05,0.000981789,-0.001030916,0.00140121,0.001690962
2001/3/7,5.40E-05,0.00228967,-0.001167982,0.00370247,0.001093687
2001/3/8,5.40E-05,0.005946633,-0.00177724,-0.006523769,-0.001284483
2001/3/9,5.40E-05,0.005402537,8.75E-05,-0.008748045,-0.007165489
2001/3/12,5.40E-05,-0.000462918,0.008936443,0.000986482,0.00191867
2001/3/13,5.40E-05,-0.0071173,0.001972306,0.000496901,0.004964306
2001/3/14,5.40E-05,0.009388149,-0.001549275,0.001860034,-0.000775122
2001/3/15,5.40E-05,0.002553662,0.00112824,0.001609928,0.002170777
2001/3/16,5.40E-05,-0.000334041,0.002390816,0.001667386,0.001345975
2001/3/19,5.40E-05,0.009297224,0.001413708,0.004193546,0.003865788
2001/3/20,5.40E-05,0.00625142,0.001076039,-0.000146928,-0.00241571
2001/3/21,5.40E-05,0.00892571,-0.006515164,-0.001676269,-0.004189096
2001/3/22,5.40E-05,0.008362597,-0.004279996,-0.003527209,-0.000688741
2001/3/23,5.40E-05,-0.016718033,0.003463213,-0.001625472,0.001900314
2001/3/26,5.40E-05,0.01697283,0.002888534,0.002317114,0.002563181
2001/3/27,5.40E-05,0.008586415,-0.001679129,-0.004543566,-0.002820207
2001/3/28,5.40E-05,0.000446151,0.001860866,0.00339527,0.002151726
2001/3/29,5.40E-05,-0.00378866,0.002458819,0.002507396,0.003846114
2001/3/30,5.40E-05,0.003771649,-6.47E-05,0.000669387,0.001209613
2001/4/2,5.40E-05,0.004228012,0.001016856,0.00044781,0.000384126
2001/4/3,5.40E-05,-0.002096703,0.000544024,-0.000635701,-0.000538642
2001/4/4,5.40E-05,-0.014569569,-0.000520693,-0.002351132,0.001957289
2001/4/5,5.40E-05,0.009588858,0.002396399,0.003494123,0.000391351
2001/4/6,5.40E-05,-0.0019698,0.001449743,-0.003200693,-6.04E-05
2001/4/9,5.40E-05,0.003536496,0.007428614,0.005040798,0.002461833
2001/4/10,5.40E-05,0.004867008,0.001277654,0.000150652,0.001303107
2001/4/11,5.40E-05,0.001441923,0.001201811,-3.88E-05,0.002538136
2001/4/12,5.40E-05,0.000745445,-0.003094046,-0.007719928,-0.00578306
2001/4/13,5.40E-05,0.003660646,0.001012281,-0.001835156,0.001199455
2001/4/16,5.40E-05,0.009239877,-0.001331894,-0.003074699,-0.001522672
2001/4/17,5.40E-05,0.002063889,8.90E-06,-0.006201297,-0.004883345
2001/4/18,5.40E-05,-0.002568038,0.001304433,-0.004054434,0.001548962
2001/4/19,5.40E-05,-0.000943334,0.000797287,-0.004133518,0.000370705
2001/4/20,5.40E-05,-0.008975902,0.000986195,-0.007144202,-0.001071351
2001/4/23,5.40E-05,-0.001232195,0.002962745,-0.003004907,-0.001261989
2001/4/24,5.40E-05,0.006608656,0.002637856,-0.000710004,0.002121877
2001/4/25,5.40E-05,-0.019609934,0.0029971,0.002175389,0.001821957
2001/4/26,5.40E-05,-0.006741409,0.000864095,0.000515022,0.001546658
2001/4/27,5.40E-05,0.004738322,-0.001142376,-0.001935749,-0.001613461
2001/4/30,5.40E-05,0.000932831,0.002744266,-0.002368442,0.001313172
2001/5/8,5.40E-05,0.007663918,0.004204208,0.002621013,0.002642047
2001/5/9,5.40E-05,-0.000896045,0.002565002,-0.000949506,0.000172763
2001/5/10,5.40E-05,0.006123245,0.001019716,-0.001625082,0.001125016
2001/5/11,5.40E-05,0.001666986,0.002668501,0.001392683,0.000214998
2001/5/14,5.40E-05,0.008580172,-0.000931769,0.002966402,-0.001465545
2001/5/15,5.40E-05,0.005216766,-7.27E-05,-0.00220331,-0.000624593
2001/5/16,5.40E-05,0.00398134,0.001041746,-0.00571701,0.001722197
2001/5/17,5.40E-05,-0.003192341,-0.001005235,-0.005820856,0.001597547
2001/5/18,5.40E-05,0.002993012,0.006134118,-0.001517357,0.004035115
2001/5/21,5.40E-05,0.001994938,0.00916655,0.000286868,0.00099386
2001/5/22,5.40E-05,-0.001368447,0.001246104,0.00224543,0.00083759
2001/5/23,5.40E-05,-0.005325146,-0.002499636,-0.000552709,0.003955957
2001/5/24,5.40E-05,8.26E-05,0.007040959,-0.000246343,0.001718638
2001/5/25,5.40E-05,-0.001767455,0.002160591,0.001073523,0.002397229
2001/5/28,5.40E-05,-0.00781643,0.005876702,-0.000533637,0.003741106
2001/5/29,5.40E-05,0.001317614,-2.19E-05,-0.000646195,-0.002317798
2001/5/30,5.40E-05,0.013353621,-9.10E-05,-0.003053244,-0.00290065
2001/5/31,5.40E-05,0.001323837,0.004725176,-0.001478249,-0.000436212
2001/6/1,5.40E-05,0.003596337,-0.001172734,-0.001098222,0.001805234
2001/6/4,5.40E-05,0.003006384,0.005338411,0.001482135,-0.001793759
2001/6/5,5.40E-05,0.002759646,-0.000252213,-0.001325809,-0.001276225
2001/6/6,5.40E-05,0.001558918,0.002265452,0.002453343,-0.002392477
2001/6/7,5.40E-05,-0.004046228,0.000366224,2.34E-05,-0.001598944
2001/6/8,5.40E-05,-0.002280458,-0.002005586,0.000292768,-0.002519106
2001/6/11,5.40E-05,-0.001548352,0.004179638,0.005073207,-0.006512848
2001/6/12,5.40E-05,0.003317789,0.006528978,0.004586179,-0.000589319
2001/6/13,5.40E-05,0.005723087,0.002204789,0.002702084,-0.000510449
2001/6/14,5.40E-05,-0.015347314,-0.008496924,-0.002595867,0.002141974
2001/6/15,5.40E-05,0.002121808,0.004687215,0.0032089,-0.001999213
2001/6/18,5.40E-05,-0.019944745,-0.005952955,0.000983968,-0.002543825
2001/6/19,5.40E-05,0.002534612,0.000502147,3.92E-05,0.002206151
2001/6/20,5.40E-05,-0.002794782,-0.000159546,-0.004143622,0.003435076
2001/6/21,5.40E-05,0.010542005,0.00322874,0.002162452,-0.000614296
2001/6/22,5.40E-05,0.008472581,-0.003608194,0.006694693,6.64E-05
2001/6/25,5.40E-05,0.009137258,0.004935778,0.009625733,-0.001957584
2001/6/26,5.40E-05,0.001983361,0.001567548,0.000638529,3.39E-05
2001/6/27,5.40E-05,-0.001591564,0.001687839,-0.001022261,0.002823025
2001/6/28,5.40E-05,-0.004641514,-0.00355613,-0.003217584,-0.000427776
2001/6/29,5.40E-05,0.000418216,-0.002447952,-0.001223296,0.000499074
2001/7/2,5.40E-05,-0.005776297,0.000616715,0.000634287,0.000403128
2001/7/3,5.40E-05,0.001965806,0.001415155,0.005069847,-0.001478629
2001/7/4,5.40E-05,-0.003928314,-7.45E-05,-0.002665954,-0.002438862
2001/7/5,5.40E-05,-0.009445412,-0.003046848,-0.004544877,-0.002191195
2001/7/6,5.40E-05,-0.00402017,-0.002486916,-0.003287843,-0.002359837
2001/7/9,5.40E-05,-0.000375495,0.00199028,0.005161964,-0.002005808
2001/7/10,5.40E-05,0.008545359,0.003675725,0.002848827,0.004002095
2001/7/11,5.40E-05,-0.009178483,-0.001498453,-0.005120166,0.001352943
2001/7/12,5.40E-05,-0.001029747,0.000534313,-0.001299272,0.000203993
2001/7/13,5.40E-05,-0.001808937,-8.36E-05,-0.001423113,-0.002195012
2001/7/16,5.40E-05,-0.007003046,9.87E-05,-0.001985067,0.002742654
2001/7/17,5.40E-05,-0.002057802,-0.000360896,0.005522316,0.002174936
2001/7/18,5.40E-05,0.003049506,-0.000697462,-0.001065149,0.001920685
2001/7/19,5.40E-05,0.002186851,0.000163545,0.001609194,-0.000764003
2001/7/20,5.40E-05,0.013394128,0.001986989,0.005355977,-0.00023966
2001/7/23,5.40E-05,-0.0031519,0.002401861,0.002708965,0.00140871
2001/7/24,5.40E-05,-0.013766107,0.000141028,-0.002630202,0.003590636
2001/7/25,5.40E-05,-0.00998337,0.000421629,-0.00312955,0.003427063
2001/7/26,5.40E-05,-0.009170192,-0.002995152,0.002728003,0.003815195
2001/7/27,5.40E-05,-0.013491953,0.000974487,0.005185617,0.00466205
2001/7/30,5.40E-05,-0.053872232,-0.005402647,-0.01276196,1.68E-05
2001/7/31,5.40E-05,-0.019135138,-0.001380947,-0.00590219,0.000291926
2001/8/1,5.40E-05,0.035647513,0.004887811,0.009874247,0.003946705
2001/8/2,5.40E-05,-0.013661195,0.00068359,0.002351755,0.003035834
2001/8/3,5.40E-05,0.000946564,0.002891581,0.002608677,0.003064376
2001/8/6,5.40E-05,-0.036917045,0.001840278,-0.001265787,0.010619663
2001/8/7,5.40E-05,0.011683265,0.001591483,0.003124111,-0.001626361
2001/8/8,5.40E-05,-0.005124214,0.004887434,-0.00159444,0.003340239
2001/8/9,5.40E-05,0.017310248,0.002005515,0.002017157,0.001221359
2001/8/10,5.40E-05,0.014309026,-0.002635627,-0.002675958,-0.004307878
2001/8/13,5.40E-05,0.001108,-0.000913984,-0.00109609,-0.003522136
2001/8/14,5.40E-05,-0.009366068,0.002117289,-0.002425825,0.002964459
2001/8/15,5.40E-05,0.004455983,-0.000103765,-0.001965108,-0.000337363
2001/8/16,5.40E-05,-0.013653715,-0.000238789,-0.002939102,0.001383351
2001/8/17,5.40E-05,0.000950302,-0.001573351,0.002606344,-7.70E-05
2001/8/20,5.40E-05,0.005509706,0.000985866,0.000979959,0.001088041
2001/8/21,5.40E-05,0.003884007,0.000920127,-0.00110731,-0.000180933
2001/8/22,5.40E-05,-0.016409714,0.000400531,-0.002066672,0.001702534
2001/8/23,5.40E-05,0.000570524,0.001651543,0.000928675,0.001569294
2001/8/24,5.40E-05,-0.008797882,-0.002262422,-0.00449002,0.001145947
2001/8/27,5.40E-05,-0.031944308,-0.003776047,-0.007017245,0.003445044
2001/8/28,5.40E-05,0.008791802,0.001359666,0.003543542,-0.002074472
2001/8/29,5.40E-05,0.003523973,-0.002430832,-0.006991415,-0.002429601
2001/8/30,5.40E-05,-0.006714038,-0.000754169,-0.000113163,0.001202179
2001/8/31,5.40E-05,-0.000950887,0.001115462,-0.000337521,-0.001109368
2001/9/3,5.40E-05,-0.009371143,-0.000480597,-0.004177204,-0.003831374
2001/9/4,5.40E-05,0.025514792,-0.001757101,-0.000470462,-0.009651498
