date,RF,MKT,SMB,HML,RMW,CMA
2009/2/5,3.70E-05,-0.006000716,-0.006318919,-0.003616472,0.00188933,0.001748076
2009/2/6,3.60E-05,0.039867589,0.004041593,0.002719598,-6.54E-05,0.003620756
2009/2/9,3.60E-05,0.021249155,0.00845461,-0.010483776,-0.005854179,-0.000216142
2009/2/10,3.60E-05,0.014235787,0.014989613,-0.003494159,-0.006042595,0.004796969
2009/2/11,3.60E-05,0.002090029,-0.001565687,0.000515712,0.001396798,0.004675331
2009/2/12,3.60E-05,-0.00198941,0.017505771,0.001367633,-0.01788269,0.010312147
2009/2/13,3.60E-05,0.03454726,8.45E-06,-0.002074054,0.001928744,0.002622976
2009/2/16,3.50E-05,0.028556882,-0.01042212,0.013307659,-0.000843381,-0.003938962
2009/2/17,3.50E-05,-0.031746924,-0.007266788,-0.003283154,0.003655517,-0.004304503
2009/2/18,3.50E-05,-0.045423822,0.007487183,-0.005200591,0.000596514,0.007432706
2009/2/19,3.50E-05,0.011014963,0.005858256,0.005033806,-0.014197647,0.002923601
2009/2/20,3.50E-05,0.019556856,0.0129228,0.002452786,-0.007193968,0.001943994
2009/2/23,3.50E-05,0.02242674,0.012854514,-0.000438915,-0.007080344,-0.004474396
2009/2/24,3.50E-05,-0.044515633,0.002801428,0.006075111,-0.007951167,0.004813496
2009/2/25,3.50E-05,0.00192398,0.007656664,0.00243934,-0.007948899,-0.000347044
2009/2/26,3.50E-05,-0.044789781,-0.023998306,0.005006617,0.010916392,0.000330144
2009/2/27,3.50E-05,-0.023091255,-0.038431014,0.004418156,0.034054545,-0.004821289
2009/3/2,3.50E-05,0.009409891,0.019267352,0.003719017,-0.007711208,-0.00217553
2009/3/3,3.50E-05,-0.007064864,0.017251995,0.008746391,-0.012192488,0.008204018
2009/3/4,3.50E-05,0.065057131,-0.004334758,-0.001942902,0.006106302,-0.007901454
2009/3/5,3.50E-05,0.01252074,-0.000833387,0.013305441,0.005665063,-0.005646269
2009/3/6,3.50E-05,-0.011139723,0.003589328,-0.002202051,-0.002060849,-0.005184761
2009/3/9,3.50E-05,-0.038883262,-0.005042916,-0.006802981,0.006820503,-0.003019065
2009/3/10,3.50E-05,0.01798608,0.00993843,-0.007070781,-0.002969542,0.000299323
2009/3/11,3.40E-05,-0.008522575,0.003993025,-2.33E-05,-0.000889123,0.003135062
2009/3/12,3.40E-05,-0.000364514,0.005126631,0.000114501,0.000133321,-0.000451599
2009/3/13,3.40E-05,-0.003676937,-0.005749936,-0.001203171,0.005068518,-0.000425017
2009/3/16,3.40E-05,0.012408667,0.003091259,-0.003386714,-0.000245414,-0.002047409
2009/3/17,3.40E-05,0.031707714,0.004019075,-0.004920089,-0.00210557,-0.00389285
2009/3/18,3.40E-05,0.003680834,0.005472198,-0.002349231,-0.003569509,-0.000905683
2009/3/19,3.40E-05,0.018398989,0.004666763,-0.006943176,-0.004955786,0.001653375
2009/3/20,3.40E-05,-0.001947162,-0.006417359,-0.002690307,0.002923627,-0.000978228
2009/3/23,3.40E-05,0.020314382,-0.001430784,-0.009406057,-0.001566169,-0.005402072
2009/3/24,3.40E-05,0.007790706,-0.001260525,0.002884862,-0.004136529,-0.00086515
2009/3/25,3.40E-05,-0.021268095,-0.000547594,-0.005174924,0.003189897,-0.000887804
2009/3/26,3.40E-05,0.03295512,-0.007344871,-0.005049142,0.000137812,-0.001257957
2009/3/27,3.40E-05,0.004930933,0.004062283,0.00057522,-0.000228619,0.00293213
2009/3/30,3.40E-05,-0.004153436,0.008931522,-0.001028396,-0.005849596,0.004382182
2009/3/31,3.40E-05,0.008827283,0.000971625,-0.008296697,-0.001067316,-0.002254078
2009/4/1,3.40E-05,0.013656262,0.003672069,-0.000421413,0.001190597,-0.001880589
2009/4/2,3.40E-05,0.008258409,-0.00538547,-0.001834188,0.006948608,-0.009391639
2009/4/3,3.30E-05,-0.002645208,-0.00534698,0.004844221,0.007178328,-0.004511871
2009/4/7,3.30E-05,0.005949187,0.00960965,-0.001928101,-0.005575252,0.008935456
2009/4/8,3.30E-05,-0.036422398,0.003012101,0.001454679,-0.000801029,0.003802092
2009/4/9,3.30E-05,0.015546908,0.003299717,-0.005879,-0.005037552,-0.003743358
2009/4/10,3.30E-05,0.027583412,0.002689394,-0.009790262,-0.002429543,-0.003837724
2009/4/13,3.30E-05,0.022236757,-0.00689079,-0.003681278,0.007347978,-0.005194073
2009/4/14,3.30E-05,0.00831219,0.008574441,0.001945008,-0.001461225,-0.000532673
2009/4/15,3.30E-05,0.004848639,0.011502874,0.001683841,-0.00231182,0.004567599
2009/4/16,3.30E-05,9.20E-05,0.006744566,0.005149974,0.000778395,0.003603253
2009/4/17,3.30E-05,-0.011090752,-0.002480844,-0.001250045,0.002275021,0.008634032
2009/4/20,3.30E-05,0.022382654,0.006384948,0.002465467,-0.002907571,0.004778771
2009/4/21,3.30E-05,-0.008086414,0.004562445,0.009879363,-0.009391733,0.009585441
2009/4/22,3.30E-05,-0.033252664,-0.016363721,0.007418846,0.007085436,0.007777114
2009/4/23,3.30E-05,0.003977203,0.0043426,-0.00495053,0.003961175,-0.003867547
2009/4/24,3.30E-05,-0.008627886,0.002768332,0.002284832,0.004294042,-0.004740982
2009/4/27,3.30E-05,-0.023611616,-0.015525416,0.00640821,0.0132883,0.00666471
2009/4/28,3.30E-05,0.003439561,0.011431891,0.00102093,-0.003126185,0.001640216
2009/4/29,3.30E-05,0.028908968,-0.001043867,-0.004086999,0.001513078,-0.008147874
2009/4/30,3.30E-05,0.006868364,0.007054332,-0.0022724,-0.005648311,-0.000120407
2009/5/4,3.30E-05,0.034040155,-0.000240471,0.008520639,-0.003247133,0.001167149
2009/5/5,3.30E-05,0.003153533,0.012033184,0.001383881,-0.00605448,0.000983666
2009/5/6,3.30E-05,0.01050957,0.005512667,0.006530218,-0.000833112,-0.000181366
2009/5/7,3.30E-05,0.001584844,-0.003027089,0.003878906,0.003253023,-0.001378785
2009/5/8,3.30E-05,0.010765405,-0.003129797,0.010172079,-0.004963413,0.00383179
2009/5/11,3.30E-05,-0.019842075,-0.019841729,0.00179524,0.00063697,-0.000751715
2009/5/12,3.30E-05,0.015622729,0.007563268,0.008858644,-0.003498059,0.002086966
2009/5/13,3.30E-05,0.015355901,-0.003725715,0.002036465,-0.001284039,0.002703933
2009/5/14,3.30E-05,-0.008601977,0.012110649,-0.002361462,-0.003094545,0.002904609
2009/5/15,3.30E-05,0.002745066,0.007192974,-0.001396715,0.003827439,3.73E-05
2009/5/18,3.30E-05,0.002348439,0.00780649,0.006813725,-0.001993015,-0.00234316
2009/5/19,3.30E-05,0.009401344,-0.001779762,0.007223773,-0.002228642,0.004135744
2009/5/20,3.30E-05,-0.008427938,0.003711292,-0.002482051,0.006010394,-0.003096309
2009/5/21,3.30E-05,-0.016631973,0.001607844,-0.005747326,0.001206491,0.001401383
2009/5/22,3.30E-05,-0.003861602,0.005026732,-0.001350819,-0.006100499,0.004697209
2009/5/25,3.30E-05,0.004787718,-0.003673675,-0.001658855,1.49E-05,0.011727991
2009/5/26,3.30E-05,-0.008355006,0.016008423,-0.003357672,0.00212424,0.001866872
2009/5/27,3.30E-05,0.017035959,-0.014228965,0.002735269,0.005621239,-0.001215252
2009/6/1,3.40E-05,0.033384231,-0.018351327,0.004979316,0.00524176,-0.001824831
2009/6/2,3.40E-05,0.001007466,0.003417308,0.001996351,0.001107072,0.00116378
2009/6/3,3.40E-05,0.020939322,-0.010684559,0.006878348,0.010065317,-0.00057632
2009/6/4,3.40E-05,-0.00039153,-0.005036531,0.008210386,-0.011250168,-0.000319077
2009/6/5,3.40E-05,-0.005572664,0.000312295,-0.005413437,0.000861214,-0.000868655
2009/6/8,3.40E-05,0.007937893,-0.001012547,-0.001874655,0.004785414,-0.004108918
2009/6/9,3.40E-05,0.008696248,-0.002188305,-0.005044871,0.000539068,0.009306404
2009/6/10,3.40E-05,0.00986996,0.000362875,0.004284704,-0.004810299,-0.002022056
2009/6/11,3.40E-05,-0.005902773,0.001447344,-0.00786243,0.002980001,0.001970137
2009/6/12,3.40E-05,-0.018976707,-0.004472147,-0.001202733,-0.001056443,-7.05E-05
2009/6/15,3.40E-05,0.021788988,-0.000383065,6.69E-05,0.008403629,-0.00374248
2009/6/16,3.40E-05,-0.004732932,0.002602438,-0.000176723,0.002036591,0.001172467
2009/6/17,3.40E-05,0.012674828,-0.000616473,0.004009206,0.00086384,0.000306761
2009/6/18,3.40E-05,0.017640633,-0.009839646,0.001020736,0.003548252,-0.007102775
2009/6/19,3.40E-05,0.009031604,-0.007335884,-0.002493862,0.003891868,-0.003160799
2009/6/22,3.50E-05,0.006112895,-0.01151708,0.006199423,-0.003251751,-0.008330651
2009/6/23,3.50E-05,0.001306334,-0.001602682,0.005759313,0.003164065,-0.008617414
2009/6/24,3.50E-05,0.009357895,-0.002949538,0.00593985,-0.006800686,0.004767222
2009/6/25,3.50E-05,0.001408017,0.000278521,-0.003821418,-0.002437429,-0.000347234
2009/6/26,3.60E-05,0.003673867,0.003934677,0.003079566,0.003613014,0.000459602
2009/6/29,3.60E-05,0.013814333,-0.008775124,0.003623288,-0.001489406,-0.002268224
2009/6/30,3.60E-05,-0.006489135,-0.00352711,-0.0054906,-0.003823308,0.00506243
2009/7/1,3.60E-05,0.018464822,-0.009755919,0.004640448,0.000232475,0.000560416
2009/7/2,3.60E-05,0.016971575,-0.004828831,0.001889014,-0.006827201,-0.004015438
2009/7/3,3.60E-05,0.009761352,-0.0013144,0.001581548,-0.000695318,0.003320307
2009/7/6,3.60E-05,0.012982456,-0.014696809,0.011869654,-0.006358555,0.004056787
2009/7/7,3.70E-05,-0.012450692,0.012877703,-0.000664221,-0.008209742,-0.000801339
2009/7/8,3.70E-05,-0.003017562,0.012678624,-0.000864484,-0.000420176,0.010575615
2009/7/9,3.70E-05,0.013188939,0.002744654,-0.005438587,-0.014000595,-0.00111149
2009/7/10,3.80E-05,-0.002266154,0.006531855,0.001762262,0.001061237,0.003608771
2009/7/13,3.80E-05,-0.009698825,0.017877327,-0.007190773,-0.003644172,0.002133392
2009/7/14,3.90E-05,0.021484738,-0.0069593,0.003108518,-0.006006346,0.00055021
2009/7/15,3.90E-05,0.012252317,-0.005131275,0.009663824,-0.003065085,0.003524005
2009/7/16,4.00E-05,-0.000366725,-0.003734253,0.005102742,0.000678287,-0.000241039
2009/7/17,4.00E-05,0.001581815,0.004612184,0.009525962,-0.003905697,0.001262133
2009/7/20,4.10E-05,0.023083172,-0.008848086,0.000459238,-0.003507808,-0.0027492
2009/7/21,4.30E-05,-0.016535176,-0.009341179,-0.008030454,-0.002695524,0.004346576
2009/7/22,4.40E-05,0.023520451,-0.005711771,0.001515371,-0.008001457,-0.000578702
2009/7/23,4.40E-05,0.010022464,-0.000124836,0.001974173,-0.004215566,-0.001790285
2009/7/24,4.40E-05,0.01087583,-0.015791083,0.006609253,-0.001150857,-0.002135267
2009/7/27,4.50E-05,0.01834437,-0.001706793,0.007606499,-0.003415196,0.002711536
2009/7/28,4.50E-05,0.001488411,0.009650532,0.00543454,-0.000427116,0.002233435
2009/7/29,4.50E-05,-0.048420703,-0.010771827,-3.25E-05,-0.00648427,-0.006651575
2009/7/30,4.60E-05,0.019525456,-0.007069499,0.007483612,0.003226644,-0.002203645
2009/7/31,4.60E-05,0.026543863,0.002369397,0.006566595,-0.004792886,0.007576015
2009/8/3,4.60E-05,0.014481068,0.004285481,0.010926095,-0.016173287,0.010244772
2009/8/4,4.60E-05,0.00196598,0.008469892,-0.005688907,-0.003789276,-0.0032743
2009/8/5,4.60E-05,-0.012196293,0.015461749,-0.012392621,0.006200379,-0.000142744
2009/8/6,4.70E-05,-0.020536856,0.008835133,-0.010483338,0.006574367,-0.002223543
2009/8/7,4.70E-05,-0.029252884,0.004655794,-0.009394665,0.00780071,-0.003313364
2009/8/10,4.70E-05,-0.003047854,0.012753897,0.000617912,0.000690907,0.004694883
2009/8/11,4.70E-05,0.004722977,0.002228312,-0.004145719,-0.002622584,-0.002157794
2009/8/12,4.70E-05,-0.045516012,-0.00168127,-0.00309531,0.005959116,-0.00269501
2009/8/13,4.70E-05,0.012404258,-0.010829297,0.010124632,0.005278827,0.000604309
2009/8/14,4.70E-05,-0.029331877,-0.020366169,-0.001894402,-0.002136524,-0.004599688
2009/8/17,4.80E-05,-0.058454729,-0.009353147,-0.011013482,-9.82E-05,-0.000470196
2009/8/18,4.80E-05,0.013390832,0.006526223,0.006714769,-0.005723822,-0.003311664
2009/8/19,4.80E-05,-0.042640223,-0.003943532,-0.016986733,0.002070618,-0.011378468
2009/8/20,4.80E-05,0.043791461,-0.003631213,0.005199125,0.001051202,-0.002226933
2009/8/21,4.70E-05,0.018677688,0.014571239,0.002195257,0.000604494,0.00027356
2009/8/24,4.70E-05,0.010975094,0.013368288,-0.006951942,-0.00051156,0.005333064
2009/8/25,4.70E-05,-0.027252548,0.017064734,-0.006869093,-0.003990337,0.007112816
2009/8/26,4.70E-05,0.017983797,0.010496649,-0.00215281,-0.006114289,0.009635623
2009/8/27,4.70E-05,-0.00613311,0.01765588,-0.006735045,0.001077122,0.004253157
2009/8/28,4.70E-05,-0.02964497,0.004450837,-0.007548158,0.003960985,0.004233242
2009/8/31,4.70E-05,-0.068407,0.003606284,-0.013320658,0.003393361,-0.000157038
2009/9/1,4.80E-05,0.006757932,-0.01460569,0.001071144,0.007085722,-0.006268918
2009/9/2,4.80E-05,0.013938931,-0.004802529,0.004357177,0.009647152,-0.009674545
2009/9/3,4.80E-05,0.048379511,-0.006230555,0.011335495,-0.00643424,0.004928326
2009/9/4,4.80E-05,0.005769139,0.010534005,-0.004430409,-0.003732978,0.002780568
2009/9/7,4.80E-05,0.007173735,0.00572568,-0.007754872,-0.002779294,0.00203661
2009/9/8,4.80E-05,0.01838093,-0.004572363,0.004893251,0.001758532,-0.000140685
2009/9/9,4.80E-05,0.005494151,-0.005227452,0.009685519,-0.004917654,0.008379297
2009/9/10,4.80E-05,-0.007105091,-0.000525133,-0.00275166,0.001806236,0.001298805
2009/9/11,4.80E-05,0.023324267,-0.003565657,0.002206664,0.001913969,-0.0058037
2009/9/14,4.80E-05,0.012902263,0.012058067,-0.001797652,-0.001814461,0.00393326
2009/9/15,4.80E-05,0.002673561,0.008724484,0.004409083,-0.006282491,-0.000989638
2009/9/16,4.80E-05,-0.011617341,0.017017949,-0.00169545,-0.001748904,0.005811443
2009/9/17,4.80E-05,0.02087353,0.002234185,-0.000345235,0.000379197,0.002256258
2009/9/18,4.80E-05,-0.032113331,0.002972755,-0.005602899,0.004168463,-0.001288929
2009/9/21,4.80E-05,0.002371034,0.014021051,-0.009686345,0.001980948,-0.000246971
2009/9/22,4.80E-05,-0.022224913,3.02E-05,-0.008246673,0.008793766,-0.004463085
2009/9/23,4.80E-05,-0.020314373,-0.007834501,-0.000713887,0.001280328,-0.003574579
2009/9/24,4.80E-05,0.004679597,-0.010847275,0.007574893,0.000943738,-0.003639524
2009/9/25,4.80E-05,-0.00536073,-0.005685608,-0.003744103,-0.000635005,-0.004176171
2009/9/28,4.80E-05,-0.027498105,-0.003661787,-0.005347756,0.006724282,-0.007343932
2009/9/29,4.80E-05,-0.003673907,-0.019157709,-0.000969262,0.00136714,-0.008524853
2009/9/30,4.80E-05,0.00948704,-0.002010399,0.003134163,0.003111027,0.001541748
2009/10/9,4.90E-05,0.047909358,0.000398755,0.007949006,-0.004053304,0.003191815
2009/10/12,4.90E-05,-0.004728227,0.013003067,-0.001394698,0.00172127,0.000802596
2009/10/13,4.90E-05,0.01455562,0.002678376,0.007062696,-0.004534253,0.00221281
2009/10/14,4.90E-05,0.009688343,0.000335099,0.001398366,-0.002853081,0.003507062
2009/10/15,4.90E-05,0.003845341,0.001470098,0.008467726,-0.003984307,0.001257104
2009/10/16,4.90E-05,-0.001439861,0.005939653,-0.001866157,0.003466947,0.000366298
2009/10/19,4.90E-05,0.021663104,-0.001666134,0.007497637,-0.002369719,0.004643493
2009/10/20,4.90E-05,0.015394884,0.000924112,-0.001814178,0.000321629,-0.000749557
2009/10/21,4.90E-05,-0.00384518,-0.004617633,0.006550259,0.002362466,0.003401576
2009/10/22,4.90E-05,-0.006350751,0.01139314,-0.002114351,0.001585911,0.00353266
2009/10/23,4.90E-05,0.019351532,-0.006589321,0.004145391,0.002594156,-0.002754961
2009/10/26,4.90E-05,0.001055047,0.000694382,-0.004072953,-0.00044034,-0.001400488
2009/10/27,4.90E-05,-0.028454052,0.001206168,-0.007730344,0.002288323,0.001766771
2009/10/28,4.90E-05,0.004107424,0.005814912,-0.001655416,0.001568694,0.004082487
2009/10/29,4.90E-05,-0.022741793,0.004168081,-0.006718615,0.006715717,-0.001911729
2009/10/30,4.90E-05,0.012060381,0.001183269,-0.00071196,0.001250922,0.000417503
2009/11/2,4.90E-05,0.027552589,0.003174925,0.000992526,0.000503872,-0.000274012
2009/11/3,4.90E-05,0.012069423,0.01107768,0.005092404,-0.00925969,0.003856382
2009/11/4,4.90E-05,0.004640978,0.002050719,-0.000506549,-3.55E-05,-0.000576578
2009/11/5,4.90E-05,0.007424849,0.003228559,-0.00082696,-0.002793125,0.004298044
2009/11/6,4.90E-05,0.002629853,-0.000673569,0.006247092,-0.002096515,-0.00011656
2009/11/9,4.90E-05,0.003180913,0.005276704,0.000760859,-0.007940514,0.002479989
2009/11/10,4.90E-05,0.001726047,0.000843316,-0.003031071,0.006901192,-0.002718378
2009/11/11,4.90E-05,-0.00133101,0.006865527,-0.001765556,6.28E-05,0.004895412
2009/11/12,4.90E-05,-0.000558431,0.003665816,0.000570924,0.000728675,0.001666004
2009/11/13,4.90E-05,0.004688209,0.007200788,0.00095293,0.004024638,-0.00132512
2009/11/16,4.90E-05,0.02794924,-0.006771423,0.006969584,0.001926132,-0.004157304
2009/11/17,4.90E-05,0.003319266,0.00552163,-0.000107294,0.004148148,0.000267157
2009/11/18,4.90E-05,0.006333692,0.002170164,0.000754118,-0.001126976,2.94E-05
2009/11/19,4.90E-05,0.004970539,0.01226368,0.00186029,-0.003703771,0.006834721
2009/11/20,4.90E-05,-0.003410894,0.01082647,-0.003070386,-0.001934878,0.006362399
2009/11/23,4.90E-05,0.009376864,0.009196858,0.001839684,-0.00246235,0.005157387
2009/11/24,4.90E-05,-0.035530757,-0.020291532,0.003578817,0.004495842,-0.004613899
2009/11/25,4.90E-05,0.020849323,0.016793297,0.007227077,-0.006605023,0.006421598
2009/11/26,4.90E-05,-0.036290833,-0.004247538,-0.002895337,-0.000673065,0.003651184
2009/11/27,4.90E-05,-0.02388019,-0.000298388,-0.01348142,0.007808467,-0.010293001
2009/11/30,4.90E-05,0.032809689,0.010267536,-0.002946636,-0.000656674,0.002140348
2009/12/1,5.00E-05,0.013378164,0.015803157,0.002609089,-0.001562783,0.00639879
2009/12/2,5.00E-05,0.010548427,0.004979403,0.006775282,-0.002760002,-0.000111741
2009/12/3,5.00E-05,-0.001065542,0.010112112,0.002064382,0.001137134,0.001237661
2009/12/4,5.00E-05,0.014649231,-0.042879021,0.003238511,-0.002214511,-0.008319812
2009/12/7,5.00E-05,0.005484041,0.012356402,0.003062659,-0.000623273,0.000904906
2009/12/8,5.00E-05,-0.010348405,0.010847891,-0.001014434,-0.001060253,-0.001272093
2009/12/9,5.00E-05,-0.0166164,0.000328807,-0.000132219,-0.001832514,0.001586255
2009/12/10,5.00E-05,0.004905531,0.002185311,0.001726665,-0.002604528,0.002498698
2009/12/11,5.00E-05,-0.001575261,0.002807388,-0.002453048,0.00321093,0.000260046
2009/12/14,5.00E-05,0.016031776,-0.019051533,0.00135661,-0.006297501,-0.005221816
2009/12/15,5.00E-05,-0.00810733,0.01421927,0.000423479,-0.003377058,0.000156334
2009/12/16,5.00E-05,-0.00661165,0.001987337,-0.002971168,0.004858082,-0.000802599
2009/12/17,5.00E-05,-0.023112296,-0.007008319,0.000838457,0.006044246,-0.003946746
2009/12/18,5.00E-05,-0.022077927,-0.014933296,-0.00322423,-0.001632965,-0.005191501
2009/12/21,5.00E-05,0.003169181,0.010959506,-0.003782908,0.001843515,0.006967545
2009/12/22,5.00E-05,-0.022773597,-0.003369404,-0.004215071,-0.00097903,-0.007652358
2009/12/23,5.00E-05,0.008670862,0.009369786,-0.002937843,0.000407417,0.001657035
2009/12/24,5.00E-05,0.026814042,0.00230807,0.005006397,-0.000276887,0.001993545
2009/12/25,5.00E-05,-0.002987888,0.009656694,-0.001946045,-0.000869069,0.004362648
2009/12/28,5.00E-05,0.014728992,0.001813765,0.001252202,5.24E-05,0.002458637
2009/12/29,5.00E-05,0.007392135,-0.001621589,-0.001079947,0.003260184,-0.001716917
2009/12/30,5.00E-05,0.015980689,-0.021576353,0.001884911,0.000560813,-0.002098837
2009/12/31,5.00E-05,0.005021231,0.006391199,-0.002428734,0.001987282,0.001912157
2010/1/4,5.00E-05,-0.00963823,0.01414471,0.000529498,-0.001875073,-1.33E-05
2010/1/5,5.00E-05,0.011099486,0.000679712,-0.002527706,0.001264399,0.000625892
2010/1/6,5.00E-05,-0.007967434,0.005967994,0.003043823,0.002272914,0.000650298
2010/1/7,5.00E-05,-0.019402694,-0.001063181,0.000871876,-0.000393872,0.001407657
2010/1/8,5.00E-05,0.001595947,0.010895793,-0.000948135,0.00227051,0.002009074
2010/1/11,5.00E-05,0.004847542,0.005279383,0.000764517,0.004508483,0.0017071
2010/1/12,5.10E-05,0.018627124,0.002983655,-0.000687413,6.50E-05,-0.000730188
2010/1/13,5.10E-05,-0.031337692,0.021173702,-0.007970747,-0.005461237,0.005826382
2010/1/14,5.10E-05,0.013557895,0.012479524,-0.004550603,-0.001906389,0.001275326
2010/1/15,5.10E-05,0.002903708,0.005645967,-0.000309277,0.001004425,-0.000276177
2010/1/18,5.10E-05,0.005026187,0.010912234,0.002338246,0.001937911,-0.000803203
2010/1/19,5.10E-05,0.001952811,-0.002409214,0.002697897,-0.002956242,0.002704014
2010/1/20,5.10E-05,-0.030315521,-0.004143361,-0.004824693,0.001965564,-0.000177226
2010/1/21,5.20E-05,0.003678376,0.001870443,-0.006275602,-0.000791454,0.004871459
2010/1/22,5.20E-05,-0.009232518,-0.014385017,7.02E-05,0.001711354,-0.006399424
2010/1/25,5.20E-05,-0.011681491,-0.003229062,-0.004074606,-0.000598262,0.000622087
2010/1/26,5.20E-05,-0.02435395,-0.01410448,-0.004758046,0.01246216,-0.007792683
2010/1/27,5.20E-05,-0.012348964,0.005303859,-0.001752968,0.002991163,-0.002175559
2010/1/28,5.20E-05,0.002366562,0.010471195,-0.001104406,0.000691457,0.001434076
2010/1/29,5.20E-05,-0.000112606,0.011455298,-0.004999485,0.000178441,0.003111382
2010/2/1,5.20E-05,-0.015787541,0.005152997,-0.005532232,-0.001277934,5.83E-05
2010/2/2,5.20E-05,-0.002264697,-0.003095655,0.008135486,-0.000184728,0.001059636
2010/2/3,5.20E-05,0.024353224,-0.009450285,0.010759538,-0.004842167,-0.001635719
2010/2/4,5.20E-05,-0.003409688,0.016142034,-0.002637976,-0.003845953,0.006450743
2010/2/5,5.20E-05,-0.019348829,-0.000209529,-0.005156654,0.001313766,-0.003929943
2010/2/8,5.20E-05,-0.001096393,-0.000404006,-0.00262423,-0.002081273,0.00732653
2010/2/9,5.20E-05,0.004114087,-0.004911434,0.003778536,-0.000705426,-0.001156231
2010/2/10,5.30E-05,0.011839589,-0.00051241,-0.000663703,-0.000570519,0.000475646
2010/2/11,5.30E-05,0.001249191,-0.006398422,0.001498585,0.002993339,-0.001171758
2010/2/12,5.30E-05,0.011221052,0.001720888,-0.00079548,-0.000968247,-0.000340764
2010/2/22,5.30E-05,-0.005107067,0.009648947,-0.000915802,-0.001894966,0.001273741
2010/2/23,5.30E-05,-0.007139791,0.020915295,0.00157739,0.000900119,0.002371875
2010/2/24,5.30E-05,0.013663604,0.008049039,-0.001222392,0.00058151,0.000351471
2010/2/25,5.30E-05,0.013087457,0.004901814,0.003146478,0.000694155,0.001366985
2010/2/26,5.30E-05,-0.002886427,0.006339155,0.001722579,-0.003220164,-0.001211025
2010/3/1,5.30E-05,0.012198723,0.001696216,0.002805307,-0.002903472,0.0036591
2010/3/2,5.30E-05,-0.004051117,0.006762925,-0.001889635,0.000246814,-0.001971566
2010/3/3,5.30E-05,0.006944596,0.004822678,-0.000223599,-0.003619255,0.003791976
2010/3/4,5.30E-05,-0.024142629,-0.009253534,-0.000992743,0.005738356,-0.008228031
2010/3/5,5.30E-05,0.002394478,-0.000333657,0.001670324,-0.001038962,0.006483872
2010/3/8,5.30E-05,0.007186358,0.004085541,0.001356572,-0.002915523,0.000240597
2010/3/9,5.30E-05,0.00594681,-0.004672865,0.000431482,0.000675864,-0.000181972
2010/3/10,5.30E-05,-0.007158131,-0.004210292,-0.000112381,-0.00526161,0.00096659
2010/3/11,5.30E-05,0.000300758,-0.004802617,0.000520193,-0.000744592,-0.003643565
2010/3/12,5.30E-05,-0.012419665,-0.002565671,-0.003161891,0.002329193,-0.001341928
2010/3/15,5.30E-05,-0.012934602,0.006027958,-0.004399559,0.001992491,6.03E-05
2010/3/16,5.30E-05,0.005366871,0.005509523,0.003627738,-0.005665468,0.004948694
2010/3/17,5.30E-05,0.019955843,0.005742555,0.000615086,-0.001319144,0.000460887
2010/3/18,5.30E-05,-0.001431081,0.005479158,-0.001713772,-0.000590217,0.00232864
2010/3/19,5.30E-05,0.007544096,-0.000131667,0.005038547,-0.005296247,0.002061937
2010/3/22,5.30E-05,0.00228197,0.005963321,0.001004535,-0.001745561,0.00051764
2010/3/23,5.30E-05,-0.006557108,0.002377677,-0.004203133,0.003521305,-0.001287152
2010/3/24,5.30E-05,0.001409709,0.003213573,-0.00132282,0.001902942,-0.001956677
2010/3/25,5.30E-05,-0.012201051,0.000159285,-0.002237472,0.004445382,-0.006449041
2010/3/26,5.30E-05,0.013528933,4.01E-06,0.000423302,-0.00236842,0.000148764
2010/3/29,5.30E-05,0.020309264,-0.015315813,0.003390603,0.004439859,-0.006133123
2010/3/30,5.30E-05,0.002518703,0.003486891,-0.000234092,-0.000727194,-0.000358556
2010/3/31,5.30E-05,-0.00612889,0.012098056,-0.004568378,0.002584678,0.000326574
2010/4/1,5.30E-05,0.012033852,0.003274936,0.000319141,0.000648213,0.000669551
2010/4/2,5.30E-05,0.003388016,-0.000469348,0.003520103,-0.001962716,0.000670445
2010/4/6,5.30E-05,0.000233233,0.004227213,0.001578883,0.000533935,0.000683604
2010/4/7,5.30E-05,-0.003135169,0.007309122,-0.005798959,0.002525598,-0.001403185
2010/4/8,5.30E-05,-0.009116046,0.011220407,-0.006027619,0.004081657,0.001705963
2010/4/9,5.30E-05,0.009021516,0.006123423,-0.00093058,-6.37E-05,0.001563853
2010/4/12,5.30E-05,-0.00550432,0.016672346,-0.007359329,-0.002079038,0.002055476
2010/4/13,5.30E-05,0.009256459,-0.028167863,-0.000159791,0.000143362,-0.004396318
2010/4/14,5.30E-05,0.002100462,0.011220954,0.000429558,-0.003169538,0.002978031
2010/4/15,5.30E-05,-0.001137631,-0.008565308,0.000727385,-0.00462554,0.003648752
2010/4/16,5.30E-05,-0.010441393,0.009418478,-0.000929169,0.000626542,-0.001146394
2010/4/19,5.30E-05,-0.04842374,0.009182999,-0.016642253,0.006737254,-0.004833047
2010/4/20,5.30E-05,-0.000352728,0.014933524,-0.009970145,0.001056843,0.000220432
2010/4/21,5.30E-05,0.018635346,0.011761124,-0.003972594,-0.000247292,0.000564696
2010/4/22,5.30E-05,-0.011125047,0.016226978,-0.006918082,-0.002032042,0.001465002
2010/4/23,5.30E-05,-0.005204801,-0.003519338,-0.001483158,0.004571525,-0.00476765
2010/4/26,5.30E-05,-0.004797433,0.002796303,0.002743339,0.001095094,0.000895717
