date,RF,MKT,SMB,HML
2009/12/18,5.00E-05,-0.022077927,-0.013735514,-0.00322423
2009/12/21,5.00E-05,0.003169181,0.011315318,-0.003782908
2009/12/22,5.00E-05,-0.022773597,-0.002979451,-0.004215071
2009/12/23,5.00E-05,0.008670862,0.008899394,-0.002937843
2009/12/24,5.00E-05,0.026814042,0.001404304,0.005006397
2009/12/25,5.00E-05,-0.002987888,0.009789855,-0.001946045
2009/12/28,5.00E-05,0.014728992,0.002131044,0.001252202
2009/12/29,5.00E-05,0.007392135,-0.001060391,-0.001079947
2009/12/30,5.00E-05,0.015980689,-0.020267286,0.001884911
2009/12/31,5.00E-05,0.005021231,0.006327735,-0.002428734
2010/1/4,5.00E-05,-0.00963823,0.013691051,0.000529498
2010/1/5,5.00E-05,0.011099486,0.001574028,-0.002527706
2010/1/6,5.00E-05,-0.007967434,0.004712836,0.003043823
2010/1/7,5.00E-05,-0.019402694,-0.001028328,0.000871876
2010/1/8,5.00E-05,0.001595947,0.011105173,-0.000948135
2010/1/11,5.00E-05,0.004847542,0.006183202,0.000764517
2010/1/12,5.10E-05,0.018627124,0.002422511,-0.000687413
2010/1/13,5.10E-05,-0.031337692,0.020586324,-0.007970747
2010/1/14,5.10E-05,0.013557895,0.012274434,-0.004550603
2010/1/15,5.10E-05,0.002903708,0.005590846,-0.000309277
2010/1/18,5.10E-05,0.005026187,0.009614213,0.002338246
2010/1/19,5.10E-05,0.001952811,-0.001179129,0.002697897
2010/1/20,5.10E-05,-0.030315521,-0.003883649,-0.004824693
2010/1/21,5.20E-05,0.003678376,0.002926364,-0.006275602
2010/1/22,5.20E-05,-0.009232518,-0.013737063,7.02E-05
2010/1/25,5.20E-05,-0.011681491,-0.003035502,-0.004074606
2010/1/26,5.20E-05,-0.02435395,-0.014547474,-0.004758046
2010/1/27,5.20E-05,-0.012348964,0.004646875,-0.001752968
2010/1/28,5.20E-05,0.002366562,0.009159734,-0.001104406
2010/1/29,5.20E-05,-0.000112606,0.011828924,-0.004999485
2010/2/1,5.20E-05,-0.015787541,0.006436326,-0.005532232
2010/2/2,5.20E-05,-0.002264697,-0.003146195,0.008135486
2010/2/3,5.20E-05,0.024353224,-0.008977753,0.010759538
2010/2/4,5.20E-05,-0.003409688,0.016616224,-0.002637976
2010/2/5,5.20E-05,-0.019348829,-0.000194653,-0.005156654
2010/2/8,5.20E-05,-0.001096393,0.000180237,-0.00262423
2010/2/9,5.20E-05,0.004114087,-0.005000984,0.003778536
2010/2/10,5.30E-05,0.011839589,-0.000372031,-0.000663703
2010/2/11,5.30E-05,0.001249191,-0.007544393,0.001498585
2010/2/12,5.30E-05,0.011221052,0.001459965,-0.00079548
2010/2/22,5.30E-05,-0.005107067,0.010098453,-0.000915802
2010/2/23,5.30E-05,-0.007139791,0.020291774,0.00157739
2010/2/24,5.30E-05,0.013663604,0.007205503,-0.001222392
2010/2/25,5.30E-05,0.013087457,0.005159006,0.003146478
2010/2/26,5.30E-05,-0.002886427,0.006339938,0.001722579
2010/3/1,5.30E-05,0.012198723,0.001718219,0.002805307
2010/3/2,5.30E-05,-0.004051117,0.007005662,-0.001889635
2010/3/3,5.30E-05,0.006944596,0.004947619,-0.000223599
2010/3/4,5.30E-05,-0.024142629,-0.009881442,-0.000992743
2010/3/5,5.30E-05,0.002394478,-2.90E-05,0.001670324
2010/3/8,5.30E-05,0.007186358,0.003753438,0.001356572
2010/3/9,5.30E-05,0.00594681,-0.004788729,0.000431482
2010/3/10,5.30E-05,-0.007158131,-0.003494334,-0.000112381
2010/3/11,5.30E-05,0.000300758,-0.003964313,0.000520193
2010/3/12,5.30E-05,-0.012419665,-0.002319452,-0.003161891
2010/3/15,5.30E-05,-0.012934602,0.006458596,-0.004399559
2010/3/16,5.30E-05,0.005366871,0.006244199,0.003627738
2010/3/17,5.30E-05,0.019955843,0.005468404,0.000615086
2010/3/18,5.30E-05,-0.001431081,0.005673552,-0.001713772
2010/3/19,5.30E-05,0.007544096,-0.000130622,0.005038547
2010/3/22,5.30E-05,0.00228197,0.006381421,0.001004535
2010/3/23,5.30E-05,-0.006557108,0.002157152,-0.004203133
2010/3/24,5.30E-05,0.001409709,0.003346536,-0.00132282
2010/3/25,5.30E-05,-0.012201051,-0.000337767,-0.002237472
2010/3/26,5.30E-05,0.013528933,0.001037887,0.000423302
2010/3/29,5.30E-05,0.020309264,-0.016029506,0.003390603
2010/3/30,5.30E-05,0.002518703,0.003689921,-0.000234092
2010/3/31,5.30E-05,-0.00612889,0.011754508,-0.004568378
2010/4/1,5.30E-05,0.012033852,0.002794403,0.000319141
2010/4/2,5.30E-05,0.003388016,-0.000684135,0.003520103
2010/4/6,5.30E-05,0.000233233,0.00409766,0.001578883
2010/4/7,5.30E-05,-0.003135169,0.006465227,-0.005798959
2010/4/8,5.30E-05,-0.009116046,0.011637286,-0.006027619
2010/4/9,5.30E-05,0.009021516,0.006344455,-0.00093058
2010/4/12,5.30E-05,-0.00550432,0.016944375,-0.007359329
2010/4/13,5.30E-05,0.009256459,-0.028077538,-0.000159791
2010/4/14,5.30E-05,0.002100462,0.010681674,0.000429558
2010/4/15,5.30E-05,-0.001137631,-0.007734604,0.000727385
2010/4/16,5.30E-05,-0.010441393,0.009059947,-0.000929169
2010/4/19,5.30E-05,-0.04842374,0.008072684,-0.016642253
2010/4/20,5.30E-05,-0.000352728,0.015158837,-0.009970145
2010/4/21,5.30E-05,0.018635346,0.011747702,-0.003972594
2010/4/22,5.30E-05,-0.011125047,0.015994046,-0.006918082
2010/4/23,5.30E-05,-0.005204801,-0.003805481,-0.001483158
2010/4/26,5.30E-05,-0.004797433,0.002205905,0.002743339
2010/4/27,5.30E-05,-0.02024761,-0.005687666,-0.004188738
2010/4/28,5.30E-05,-0.00225622,-0.003212386,0.004245752
2010/4/29,5.30E-05,-0.010866652,-0.020378127,0.003756358
2010/4/30,5.30E-05,-0.00022906,-0.036750381,0.009651767
2010/5/4,5.30E-05,-0.010436662,0.006718237,-0.006031438
2010/5/5,5.30E-05,0.008823815,0.023785367,-0.006449127
2010/5/6,5.30E-05,-0.039139514,0.008923991,-0.004929269
2010/5/7,5.30E-05,-0.018677791,0.00331625,-0.000967882
2010/5/10,5.30E-05,0.002831155,-0.01541603,0.013926699
2010/5/11,5.30E-05,-0.019240201,-0.009337213,0.003095781
2010/5/12,5.30E-05,0.003107962,-0.024415774,0.021384037
2010/5/13,5.30E-05,0.021263939,-0.000582789,-0.008976616
2010/5/14,5.30E-05,-0.004379435,0.006371583,-0.009633488
2010/5/17,5.30E-05,-0.051156705,-0.017906221,0.003181209
2010/5/18,5.30E-05,0.014922495,-0.004077497,0.002584776
2010/5/19,5.30E-05,-0.002345134,-0.001179072,-0.00686471
2010/5/20,5.30E-05,-0.011615419,-0.010122379,0.003852093
2010/5/21,5.40E-05,0.012620928,0.004063639,-0.008553404
2010/5/24,5.40E-05,0.034883344,0.010494984,-0.009047657
2010/5/25,5.50E-05,-0.018446865,0.013437729,-0.007521943
2010/5/26,5.60E-05,0.000853788,0.004607854,0.000642558
2010/5/27,5.70E-05,0.01448673,0.002061597,-0.00545355
2010/5/28,5.70E-05,0.00019533,0.003596023,-0.002641522
2010/5/31,5.80E-05,-0.022715969,-0.007812026,0.00297577
2010/6/1,6.00E-05,-0.009921828,-0.009498828,0.000980756
2010/6/2,6.10E-05,0.002059472,0.013668955,-0.008692747
2010/6/3,6.20E-05,-0.00590574,-0.002902857,-0.003370997
2010/6/4,6.20E-05,0.002176335,0.005786804,-0.00636337
2010/6/7,6.20E-05,-0.016185297,0.010842089,-0.012674881
2010/6/8,6.20E-05,0.000873525,0.010616805,-0.007405603
2010/6/9,6.20E-05,0.028173111,-0.001540924,0.005967164
2010/6/10,6.30E-05,-0.007486047,0.008580749,-0.006104747
2010/6/11,6.30E-05,0.00209822,-0.007499692,0.003796086
2010/6/17,6.50E-05,-0.003652962,-0.000184389,0.012333982
2010/6/18,6.60E-05,-0.019617173,-0.019689313,0.015402418
2010/6/21,6.70E-05,0.029613489,9.33E-05,0.005850724
2010/6/22,6.90E-05,0.002306354,0.007255318,-0.001965357
2010/6/23,7.00E-05,-0.007011472,0.005273561,-0.001645128
2010/6/24,7.10E-05,0.000369014,0.000800977,0.001818861
2010/6/25,7.20E-05,-0.006689887,-0.008248274,0.005544046
2010/6/28,7.20E-05,-0.007661262,-0.00829342,0.00473316
2010/6/29,7.20E-05,-0.043772312,-0.01568458,0.00679613
2010/6/30,7.20E-05,-0.012356638,-0.012899806,-0.001788956
2010/7/1,7.20E-05,-0.010266068,0.002411595,0.008225226
2010/7/2,7.20E-05,0.003405205,-0.00448006,0.015092798
2010/7/5,7.20E-05,-0.005912055,0.000984208,0.004995891
2010/7/6,7.20E-05,0.021477555,0.007574611,-0.005311912
2010/7/7,7.10E-05,0.006226366,0.005534835,-0.008075489
2010/7/8,7.10E-05,-0.002452633,-0.000694043,1.18E-06
2010/7/9,7.10E-05,0.023860322,0.002413019,-0.007538308
2010/7/12,7.10E-05,0.008470192,0.006355042,-3.49E-05
2010/7/13,7.10E-05,-0.015682564,0.001099643,-0.002574329
2010/7/14,7.10E-05,0.00776385,0.00585062,0.002910071
2010/7/15,7.10E-05,-0.018871657,-0.007186747,0.000444543
2010/7/16,7.10E-05,0.001650429,0.004794332,-0.004315175
2010/7/19,7.00E-05,0.020966093,0.000574304,-0.00400391
2010/7/20,7.00E-05,0.021957281,0.005133194,-0.007166247
2010/7/21,7.00E-05,0.001585774,-0.000179815,-0.00122261
2010/7/22,6.90E-05,0.011773696,0.004706669,-0.002013546
2010/7/23,6.90E-05,0.003904716,-0.004103143,-0.00198067
2010/7/26,6.90E-05,0.006800274,0.006546573,-0.002409994
2010/7/27,6.80E-05,-0.004061852,0.003505962,-0.003576023
2010/7/28,6.80E-05,0.022318607,-6.10E-05,0.001619462
2010/7/29,6.70E-05,0.004987142,0.005185511,0.003368903
2010/7/30,6.70E-05,-0.003089137,0.002879705,-0.001814288
2010/8/2,6.70E-05,0.01470893,0.002326576,-0.005033164
2010/8/3,6.70E-05,-0.016655666,0.000223596,-0.002346875
2010/8/4,6.70E-05,0.00442664,0.007231222,-0.004401749
2010/8/5,6.70E-05,-0.00690198,0.009252894,-0.009747441
2010/8/6,6.70E-05,0.015251358,0.00346891,-0.004133848
2010/8/9,6.70E-05,0.005713916,0.005037981,-0.011857159
2010/8/10,6.70E-05,-0.028937503,-0.007795947,0.002463925
2010/8/11,6.80E-05,0.005266816,0.008726271,-0.00378659
2010/8/12,6.80E-05,-0.012186293,0.000811105,-0.002198848
2010/8/13,6.80E-05,0.012892655,0.005725281,-0.005449006
2010/8/16,6.80E-05,0.021716673,-0.001203624,-0.002659347
2010/8/17,6.80E-05,0.004896203,0.003499697,-0.00446637
2010/8/18,6.80E-05,-0.001782417,0.000344956,-0.002222244
2010/8/19,6.80E-05,0.008029522,-0.004633146,0.003974201
2010/8/20,6.80E-05,-0.016876273,-0.000199697,0.007420618
2010/8/23,6.80E-05,-0.000117505,0.010993095,-0.001753658
2010/8/24,6.80E-05,0.004930664,0.008103818,-0.002348211
2010/8/25,6.80E-05,-0.020804518,0.003240772,-0.001135914
2010/8/26,6.80E-05,0.002952547,0.003892499,-0.001800554
2010/8/27,6.80E-05,0.002947979,0.000972547,-0.004936071
2010/8/30,6.90E-05,0.017570225,0.005096415,-0.013047901
2010/8/31,6.90E-05,-0.002885446,0.01202181,-0.011795008
2010/9/1,6.90E-05,-0.006238556,-0.00460975,0.000840399
2010/9/2,6.90E-05,0.013140402,0.00946206,-0.001391243
2010/9/3,6.90E-05,0.000370101,0.01010007,-0.005214966
2010/9/6,6.90E-05,0.013758301,-0.017844494,0.006260647
2010/9/7,6.90E-05,0.001934676,0.00649364,-0.001425035
2010/9/8,6.90E-05,-5.63E-05,0.005717383,-0.013795584
2010/9/9,7.00E-05,-0.014602172,0.000170342,-0.001983601
2010/9/10,7.00E-05,0.002789632,0.006872989,-0.006665824
2010/9/13,7.00E-05,0.01112432,0.004403437,-0.00421271
2010/9/14,7.00E-05,-2.09E-05,0.004617567,-0.005144232
2010/9/15,7.00E-05,-0.014519494,-0.001419858,0.00499731
2010/9/16,7.00E-05,-0.018616409,-0.006327672,0.001606302
2010/9/17,7.00E-05,-0.000291098,-0.003302784,-0.004827779
2010/9/20,7.00E-05,-0.004804431,-0.009079291,0.006161978
2010/9/21,7.00E-05,0.001650019,-0.004056077,0.004415409
2010/9/27,7.10E-05,0.015788006,0.007570257,-0.013436755
2010/9/28,7.10E-05,-0.006023172,0.001018295,-0.007082197
2010/9/29,7.10E-05,-0.000830132,-0.010947492,0.005801432
2010/9/30,7.20E-05,0.016135855,-0.003971819,-0.003702336
2010/10/8,7.20E-05,0.031382001,-0.011682066,-0.009550674
2010/10/11,7.20E-05,0.023724309,-0.015129455,0.014168667
2010/10/12,7.20E-05,0.012215412,-0.007954414,-0.002348534
2010/10/13,7.20E-05,0.007766564,1.82E-05,0.003141165
2010/10/14,7.20E-05,0.001379475,-0.035296857,0.00712551
2010/10/15,7.30E-05,0.027772489,-0.026074875,0.017442374
2010/10/18,7.30E-05,-0.007265643,-0.002234993,0.017774163
2010/10/19,7.30E-05,0.01810435,0.005560488,-0.017485979
2010/10/20,7.50E-05,0.002469792,-0.005657609,-0.019186099
2010/10/21,7.60E-05,-0.00292454,0.010835228,-0.002865573
2010/10/22,7.60E-05,-0.000400613,0.007766893,-0.010212139
2010/10/25,7.70E-05,0.026238286,-0.006254458,-0.011876772
2010/10/26,7.70E-05,-0.00277365,0.015272444,-0.004634502
2010/10/27,7.70E-05,-0.014963458,0.009412382,0.003652233
2010/10/28,7.70E-05,-0.000941392,0.005993348,0.0031783
2010/10/29,7.80E-05,-0.00366741,0.013405716,-0.00962369
2010/11/1,7.80E-05,0.026867456,-0.00242422,-0.011098421
2010/11/2,7.80E-05,-0.002682094,0.003594548,0.002088355
2010/11/3,7.80E-05,-0.00788129,0.001460587,0.013937163
2010/11/4,7.80E-05,0.019043801,0.002904948,-0.002356537
2010/11/5,7.80E-05,0.013082538,0.002799186,0.000127369
2010/11/8,7.80E-05,0.009514766,0.011034136,0.002949657
2010/11/9,7.80E-05,-0.005526332,0.00696581,-0.010200887
2010/11/10,7.80E-05,-0.003524391,0.006075348,-0.011286792
2010/11/11,7.90E-05,0.008295465,-0.016932032,0.013089593
2010/11/12,7.90E-05,-0.05163474,-0.013054952,0.012856821
2010/11/15,7.90E-05,0.009547312,0.017068819,-0.001071668
2010/11/16,7.90E-05,-0.041123726,0.011152855,0.004463491
2010/11/17,7.90E-05,-0.021377131,-0.012637596,0.012246962
2010/11/18,7.90E-05,0.011886172,-8.74E-05,-0.00805525
2010/11/19,7.90E-05,0.010284927,0.015780205,-0.014624332
2010/11/22,8.00E-05,6.39E-05,0.015172876,-0.012473037
2010/11/23,8.10E-05,-0.018088249,0.004258411,-0.002591855
2010/11/24,8.30E-05,0.013377974,0.011003936,-0.016771069
2010/11/25,8.40E-05,0.011999649,-0.000771372,0.005849518
2010/11/26,8.60E-05,-0.008955276,0.004768186,-0.007460457
2010/11/29,8.70E-05,-0.001031099,0.004941961,-0.000930159
2010/11/30,8.90E-05,-0.017409499,-0.012227634,0.004827235
2010/12/1,9.00E-05,0.000858656,0.00575752,0.003939166
2010/12/2,9.10E-05,0.008170844,0.000184401,0.007170174
2010/12/3,9.20E-05,-0.001013378,-0.005600094,0.003104272
2010/12/6,9.20E-05,0.002726677,-0.017047256,0.009865035
2010/12/7,9.30E-05,0.008532873,0.0005294,-0.010992755
2010/12/8,9.40E-05,-0.008717644,0.007300234,-0.00363075
2010/12/9,9.70E-05,-0.014828263,-0.005219892,0.006407254
2010/12/10,0.0001,0.011247431,0.000651084,-0.003070326
2010/12/13,0.0001,0.028802277,-0.000593182,-0.004045353
2010/12/14,0.000102,0.002913683,0.012637828,-0.003838553
2010/12/15,0.000105,-0.005711414,0.003706633,-0.005143077
2010/12/16,0.000106,-0.003951017,0.0027311,-0.000865099
2010/12/17,0.000106,-0.002043727,0.002945823,-0.000167442
2010/12/20,0.000107,-0.013970065,0.001661563,-0.002894536
2010/12/21,0.000108,0.017727178,-0.005399608,0.006343078
2010/12/22,0.000113,-0.00863618,0.002023897,0.00251208
2010/12/23,0.000114,-0.009283102,-0.010600285,0.006054454
2010/12/24,0.000119,-0.008711014,-0.009667716,0.009861723
2010/12/27,0.000125,-0.019072505,-0.012394428,0.002701897
2010/12/28,0.000126,-0.017702284,-0.004892501,-0.000220988
2010/12/29,0.000127,0.007519569,0.01047494,-0.006331271
2010/12/30,0.000127,0.003863252,-3.25E-06,-0.003831434
2010/12/31,0.000127,0.0179434,-0.000213771,-0.011529924
2011/1/4,0.000125,0.015639805,0.000942501,0.002234089
2011/1/5,0.000124,-0.004401625,0.007968568,0.001304168
2011/1/6,0.000122,-0.005920144,0.004588908,0.00180685
2011/1/7,0.000121,0.003677828,-0.00635123,0.01290205
2011/1/10,0.000119,-0.017475085,-0.005872854,0.007762019
2011/1/11,0.000117,0.004095968,-0.01041049,0.010132785
2011/1/12,0.000115,0.005608483,0.002455062,0.002258413
2011/1/13,0.000114,0.002579453,-0.002947527,0.002088419
2011/1/14,0.000113,-0.013353435,-0.003362083,0.008048939
2011/1/17,0.000113,-0.033410366,-0.008011746,0.009858082
2011/1/18,0.000114,0.00148834,0.003110063,-0.001842151
2011/1/19,0.000119,0.018731982,0.00464442,-0.006879961
2011/1/20,0.000128,-0.03011765,-0.00253926,0.007074464
2011/1/21,0.000135,0.011886273,0.000764478,0.010748027
2011/1/24,0.000138,-0.010021908,-0.006943164,0.018307845
2011/1/25,0.000144,-0.007920179,-0.013945869,0.003806094
2011/1/26,0.000149,0.011829743,0.005204142,-0.003840171
2011/1/27,0.000152,0.015192861,-0.002082059,-0.007828776
2011/1/28,0.000154,0.002377763,0.00907007,-0.007074326
2011/1/31,0.000157,0.013524786,0.003531757,0.000108877
2011/2/1,0.000155,0.003412523,-2.56E-06,-0.000818141
2011/2/9,0.000157,-0.009602235,0.011193429,0.004688313
2011/2/10,0.000154,0.018184112,0.006022593,-0.011010788
2011/2/11,0.000149,0.005168782,0.00561787,-0.0024793
2011/2/14,0.000137,0.025285749,-0.012065037,-0.004456508
2011/2/15,0.000132,-0.000204755,0.003107407,-0.001210417
2011/2/16,0.000131,0.009297974,0.008526828,-0.00158371
2011/2/17,0.000129,0.000803089,0.006500019,-0.000337157
2011/2/18,0.000129,-0.008952545,0.003043626,0.00373115
2011/2/21,0.000134,0.012242537,0.008017451,-0.005442056
2011/2/22,0.000135,-0.025258763,-0.002016723,-0.004746258
2011/2/23,0.000135,0.002630286,0.009613175,-0.006715158
2011/2/24,0.000135,0.005108836,0.004471273,0.00121942
2011/2/25,0.000135,0.000772824,0.002617878,-0.002437622
2011/2/28,0.000135,0.008967573,0.004913741,-0.002336845
2011/3/1,0.000132,0.004659812,-0.000310426,0.001849101
2011/3/2,0.000128,-0.001610194,0.000862938,0.002754601
2011/3/3,0.000124,-0.004781494,-0.008847873,0.012237134
2011/3/4,0.000122,0.013405903,0.000214294,0.0018022
2011/3/7,0.000121,0.018679815,-0.00802015,-0.002728251
2011/3/8,0.000118,0.001568411,0.00657289,-0.001578143
2011/3/9,0.000116,0.000815045,0.004134041,0.000985869
2011/3/10,0.000115,-0.014362611,0.00998459,-0.001389023
2011/3/11,0.000115,-0.007626521,0.006562985,-0.002532045
2011/3/14,0.000115,0.003103284,0.005480263,-0.00382409
2011/3/15,0.000115,-0.014141952,0.005035854,0.003601863
2011/3/16,0.000116,0.012530658,-0.001273427,-0.004765138
2011/3/17,0.000116,-0.011625836,-0.006892681,0.001854979
2011/3/18,0.000116,0.003036348,0.003121792,-0.006338793
2011/3/21,0.000117,-1.62E-05,-0.002562018,0.006639989
2011/3/22,0.000117,0.002972079,-0.00282027,0.004146318
2011/3/23,0.000117,0.010910855,0.000621558,-0.002538574
2011/3/24,0.000116,-0.000527112,0.006364302,0.00324513
2011/3/25,0.000116,0.010559725,-0.003695171,0.001537667
2011/3/28,0.000115,0.000316551,-7.16E-05,0.005206964
2011/3/29,0.000114,-0.010266563,-0.002812648,0.009411658
2011/3/30,0.000114,-0.000803829,-0.008444012,0.004423446
2011/3/31,0.000114,-0.010251842,-0.004862087,-0.003130949
2011/4/1,0.000114,0.012829896,0.001525487,0.000213013
2011/4/6,0.000116,0.009005323,-0.005187673,0.010066017
2011/4/7,0.000116,0.002525804,0.003480589,0.000432283
2011/4/8,0.000117,0.008133701,0.000938218,-0.004951933
2011/4/11,0.000116,-0.002917454,-0.003868088,0.000424513
2011/4/12,0.000116,-0.000670526,0.00046613,0.004226814
2011/4/13,0.000116,0.009534727,-0.002872236,-0.002333589
2011/4/14,0.000116,-0.002939307,0.002444686,0.002046873
2011/4/15,0.000116,0.002265683,0.00099161,0.007269025
2011/4/18,0.000117,0.002843788,0.005677196,0.004493374
2011/4/19,0.000117,-0.017876899,0.006846865,-0.004578068
2011/4/20,0.000118,0.002631543,0.005103571,-0.005589138
2011/4/21,0.000119,0.006555881,2.41E-05,0.003229214
2011/4/22,0.00012,-0.00597884,-0.001273561,-0.003584371
2011/4/25,0.000123,-0.015447565,-0.007131945,-5.61E-05
2011/4/26,0.000124,-0.009001214,-0.009567807,0.00453329
2011/4/27,0.000124,-0.004318107,-0.004241017,0.005255331
2011/4/28,0.000124,-0.014472347,-0.019473024,0.011563194
2011/4/29,0.000124,0.009964729,0.005011294,-0.004115608
2011/5/3,0.000124,0.007459852,0.010771705,-0.000149689
2011/5/4,0.000124,-0.022714947,0.002718277,-0.001045818
2011/5/5,0.000124,0.002219781,0.005085838,0.000741815
2011/5/6,0.000124,-0.002002438,0.006403401,-0.006947389
2011/5/9,0.000124,0.003491402,0.005910145,-0.00360621
2011/5/10,0.000123,0.005903415,0.002488351,0.00231355
2011/5/11,0.000123,-0.00141468,0.006666846,-0.00062311
2011/5/12,0.000123,-0.013694822,0.002620788,0.004373949
2011/5/13,0.000124,0.008994559,0.001083014,0.003572949
2011/5/16,0.000124,-0.006873886,0.00938179,-0.000874397
2011/5/17,0.000125,0.001031877,-0.009546988,-0.001650788
2011/5/18,0.000125,0.007155882,-0.000932667,-0.00018469
2011/5/19,0.000125,-0.004164637,0.00032048,-0.002483099
2011/5/20,0.000125,-0.001154049,-0.0014587,-0.000658665
2011/5/23,0.000125,-0.030468603,-0.007682759,-3.56E-05
2011/5/24,0.000126,-0.001911767,0.001640925,-0.000752717
2011/5/25,0.000127,-0.009619744,-0.001875362,-0.00111845
2011/5/26,0.000127,-0.002883435,-0.003093857,0.00583332
2011/5/27,0.000127,-0.010515068,-0.025513559,0.004836949
2011/5/30,0.000126,-0.002723215,-0.017272626,0.002050124
2011/5/31,0.000126,0.014745232,0.005756376,-0.004883562
2011/6/1,0.000126,0.002972521,0.00809359,-0.008496488
2011/6/2,0.000126,-0.014636735,-0.003057601,-0.006550979
2011/6/3,0.000126,0.010097508,0.005183009,-0.005734047
2011/6/7,0.000126,0.006577807,0.003472347,-0.001401118
2011/6/8,0.000128,0.002415894,0.005041344,0.000794987
2011/6/9,0.00013,-0.016069053,-0.005664853,0.00175539
2011/6/10,0.000131,0.002254082,8.23E-05,0.003003507
2011/6/13,0.000134,-0.000907565,-0.000441679,0.001952098
2011/6/14,0.000135,0.011411036,0.002994373,0.001306012
2011/6/15,0.000145,-0.0066901,-0.000323677,0.002439056
2011/6/16,0.000153,-0.015090136,-0.008975693,0.002254756
2011/6/17,0.000155,-0.006971324,-0.006263326,0.00551083
2011/6/20,0.000157,-0.007943274,-0.004195489,0.006296818
2011/6/21,0.00016,0.010828657,0.004131054,0.001246856
2011/6/22,0.000166,0.00112132,-0.002297518,-0.000716074
2011/6/23,0.000175,0.016272671,-0.000110805,-0.002704593
2011/6/24,0.000175,0.021752598,0.001143777,-0.000950852
2011/6/27,0.000176,0.00536559,0.007527846,-0.007623744
2011/6/28,0.000177,0.00085071,0.000982044,-0.00465068
2011/6/29,0.000177,-0.010698866,-0.002366976,0.000598025
2011/6/30,0.000175,0.012319644,-0.000464948,-0.002873526
2011/7/1,0.000175,0.000868427,0.00258814,-0.004506463
2011/7/4,0.000174,0.019604426,0.000453743,-0.006695078
2011/7/5,0.000174,0.001831769,0.006777704,-0.003132203
2011/7/6,0.000174,-0.001106935,0.003700545,-0.005976022
2011/7/7,0.000173,-0.004624769,0.001863383,-0.00970426
2011/7/8,0.000173,0.000779301,-0.000852275,0.004555159
2011/7/11,0.000171,0.002711458,0.006265123,-0.00715726
2011/7/12,0.00017,-0.01634248,-4.99E-06,-0.003141146
2011/7/13,0.000167,0.015133551,0.003382607,-0.004654499
2011/7/14,0.000167,0.005474298,0.00459387,-0.004278639
2011/7/15,0.000165,0.004090765,0.00108524,-0.005799842
2011/7/18,0.000164,-0.001332112,0.002557466,-0.003216996
2011/7/19,0.000164,-0.007608541,-0.002778364,0.003873004
2011/7/20,0.000164,-0.000565546,0.002212303,-0.001185925
2011/7/21,0.000163,-0.009690519,-0.003766646,-0.000701671
2011/7/22,0.000164,0.001855003,0.003119396,-0.002635002
2011/7/25,0.000165,-0.030373699,-0.013012539,0.002104391
2011/7/26,0.000165,0.005055216,0.001779715,0.002885058
2011/7/27,0.000165,0.008049773,0.006309037,-0.00671391
2011/7/28,0.000164,-0.005281234,-0.000759753,-0.0036676
2011/7/29,0.000164,-0.003645489,-0.003380243,0.008378111
2011/8/1,0.000164,0.001015847,0.003806776,-0.000599601
2011/8/2,0.000162,-0.008460658,0.002648215,-0.003797301
2011/8/3,0.000161,-0.000406896,0.003035413,-0.006601794
2011/8/4,0.00016,0.002340032,0.003071094,-0.000832682
2011/8/5,0.000159,-0.021213886,-0.004229752,-0.007590427
2011/8/8,0.000157,-0.038289012,-0.018745429,-0.004657934
2011/8/9,0.000156,-5.56E-05,-0.004081053,-0.001909617
2011/8/10,0.000155,0.009939981,0.005956087,-0.004543241
2011/8/11,0.000153,0.013455446,0.003797245,-0.006248029
2011/8/12,0.000151,0.005138793,0.007961082,-0.001465151
2011/8/15,0.00015,0.013271197,0.003353774,0.003222207
2011/8/16,0.00015,-0.007247286,0.000195906,0.000381329
2011/8/17,0.000149,-0.002700057,0.002154543,0.000787916
2011/8/18,0.000149,-0.015657842,-0.001204829,-0.000738631
2011/8/19,0.000149,-0.01016463,6.46E-05,-0.003714405
2011/8/22,0.000149,-0.00840562,0.006749568,0.005453335
2011/8/23,0.000149,0.014710548,0.005424204,0.003492603
2011/8/24,0.000148,-0.003620366,0.002539263,-0.006656222
2011/8/25,0.000148,0.027993821,-0.009082849,0.011459679
2011/8/26,0.000147,-0.001210292,0.005377704,-0.003391837
2011/8/29,0.00015,-0.012804117,0.004720074,-0.007532009
2011/8/30,0.000151,-0.003662169,-0.004359652,0.005189956
2011/8/31,0.000152,0.000282571,-0.003506956,0.005226397
2011/9/1,0.000153,-0.00469758,-0.000906926,0.002357971
2011/9/2,0.000153,-0.010710405,-0.00086278,-0.000298438
2011/9/5,0.000154,-0.020044806,-0.001769043,0.004190369
2011/9/6,0.000154,-0.004803524,0.001453936,0.005908723
2011/9/7,0.000155,0.019140907,0.006727233,-0.001140286
2011/9/8,0.000155,-0.006638252,-0.003011888,0.000869553
2011/9/9,0.000155,-0.00144147,-0.001443952,0.006586223
2011/9/13,0.000154,-0.011420277,-0.001764007,0.010222526
2011/9/14,0.000154,0.005784297,0.007227875,-0.000324195
2011/9/15,0.000154,-0.000500861,0.003136111,-0.001812016
2011/9/16,0.000154,0.00162372,-0.001312976,0.000118784
2011/9/19,0.000154,-0.017658056,-0.00170536,0.000436161
2011/9/20,0.000154,0.003738041,0.004059359,0.001545112
