date,RF,MKT
2008/10/22,0.000115,-0.022776609
2008/10/23,0.000115,-0.001808953
2008/10/24,0.000114,-0.020861144
2008/10/27,0.000114,-0.059787275
2008/10/28,0.000114,0.028457743
2008/10/29,0.000113,-0.037841167
2008/10/30,0.000112,0.020480064
2008/10/31,0.000111,-0.020478484
2008/11/3,0.000111,-0.006381421
2008/11/4,0.00011,-0.008619345
2008/11/5,0.000109,0.031034755
2008/11/6,0.000109,-0.021779507
2008/11/7,0.000108,0.017039593
2008/11/10,0.000108,0.071002257
2008/11/11,0.000107,-0.014831195
2008/11/12,0.000106,0.011572466
2008/11/13,0.000105,0.037989116
2008/11/14,0.000104,0.033485882
2008/11/17,0.000103,0.027956786
2008/11/18,0.000102,-0.065223558
2008/11/19,0.000101,0.0580659
2008/11/20,0.0001,-0.011026214
2008/11/21,0.000099,-0.005823609
2008/11/24,0.000097,-0.038636904
2008/11/25,0.000096,-0.003667495
2008/11/26,0.000095,0.005735792
2008/11/27,0.000077,0.011794181
2008/11/28,0.000075,-0.023189378
2008/12/1,0.000074,0.01513244
2008/12/2,0.000074,-0.00015272
2008/12/3,0.000073,0.03964832
2008/12/4,0.000073,0.018917643
2008/12/5,0.000072,0.01365754
2008/12/8,0.000071,0.035380246
2008/12/9,0.00007,-0.027361148
2008/12/10,0.000069,0.024196395
2008/12/11,0.000067,-0.025728417
2008/12/12,0.000065,-0.039518742
2008/12/15,0.000064,0.007684678
2008/12/16,0.000063,0.008638531
2008/12/17,0.000063,0.004076713
2008/12/18,0.000062,0.019988432
2008/12/19,0.00006,0.003015588
2008/12/22,0.000059,-0.013752149
2008/12/23,0.000057,-0.046490937
2008/12/24,0.000055,-0.016410206
2008/12/25,0.000053,-0.006494753
2008/12/26,0.000052,-0.003302371
2008/12/29,0.000051,-0.001413229
2008/12/30,0.000049,-0.011705181
2008/12/31,0.000049,-0.008608293
2009/1/5,0.000047,0.032899781
2009/1/6,0.000045,0.029798469
2009/1/7,0.000044,-0.006171522
2009/1/8,0.000044,-0.022377646
2009/1/9,0.000043,0.016566016
2009/1/12,0.000042,0.000393172
2009/1/13,0.000041,-0.021754805
2009/1/14,0.000041,0.036855516
2009/1/15,0.00004,-0.003441448
2009/1/16,0.00004,0.0176704
2009/1/19,0.000039,0.014464654
2009/1/20,0.000039,0.005073997
2009/1/21,0.000039,-0.005036353
2009/1/22,0.000038,0.010881254
2009/1/23,0.000038,-0.005016005
2009/2/2,0.000037,0.012974888
2009/2/3,0.000037,0.02408471
2009/2/4,0.000037,0.023940173
2009/2/5,0.000037,-0.006000716
2009/2/6,0.000036,0.039867589
2009/2/9,0.000036,0.021249155
2009/2/10,0.000036,0.014235787
2009/2/11,0.000036,0.002090029
2009/2/12,0.000036,-0.00198941
2009/2/13,0.000036,0.03454726
2009/2/16,0.000035,0.028556882
2009/2/17,0.000035,-0.031746924
2009/2/18,0.000035,-0.045423822
2009/2/19,0.000035,0.011014963
2009/2/20,0.000035,0.019556856
2009/2/23,0.000035,0.02242674
2009/2/24,0.000035,-0.044515633
2009/2/25,0.000035,0.00192398
2009/2/26,0.000035,-0.044789781
2009/2/27,0.000035,-0.023091255
2009/3/2,0.000035,0.009409891
2009/3/3,0.000035,-0.007064864
2009/3/4,0.000035,0.065057131
2009/3/5,0.000035,0.01252074
2009/3/6,0.000035,-0.011139723
2009/3/9,0.000035,-0.038883262
2009/3/10,0.000035,0.01798608
2009/3/11,0.000034,-0.008522575
2009/3/12,0.000034,-0.000364514
2009/3/13,0.000034,-0.003676937
2009/3/16,0.000034,0.012408667
2009/3/17,0.000034,0.031707714
2009/3/18,0.000034,0.003680834
2009/3/19,0.000034,0.018398989
2009/3/20,0.000034,-0.001947162
2009/3/23,0.000034,0.020314382
2009/3/24,0.000034,0.007790706
2009/3/25,0.000034,-0.021268095
2009/3/26,0.000034,0.03295512
2009/3/27,0.000034,0.004930933
2009/3/30,0.000034,-0.004153436
2009/3/31,0.000034,0.008827283
2009/4/1,0.000034,0.013656262
2009/4/2,0.000034,0.008258409
2009/4/3,0.000033,-0.002645208
2009/4/7,0.000033,0.005949187
2009/4/8,0.000033,-0.036422398
2009/4/9,0.000033,0.015546908
2009/4/10,0.000033,0.027583412
2009/4/13,0.000033,0.022236757
2009/4/14,0.000033,0.00831219
2009/4/15,0.000033,0.004848639
2009/4/16,0.000033,0.000092
2009/4/17,0.000033,-0.011090752
2009/4/20,0.000033,0.022382654
2009/4/21,0.000033,-0.008086414
2009/4/22,0.000033,-0.033252664
2009/4/23,0.000033,0.003977203
2009/4/24,0.000033,-0.008627886
2009/4/27,0.000033,-0.023611616
2009/4/28,0.000033,0.003439561
2009/4/29,0.000033,0.028908968
2009/4/30,0.000033,0.006868364
2009/5/4,0.000033,0.034040155
2009/5/5,0.000033,0.003153533
2009/5/6,0.000033,0.01050957
2009/5/7,0.000033,0.001584844
2009/5/8,0.000033,0.010765405
2009/5/11,0.000033,-0.019842075
2009/5/12,0.000033,0.015622729
2009/5/13,0.000033,0.015355901
2009/5/14,0.000033,-0.008601977
2009/5/15,0.000033,0.002745066
2009/5/18,0.000033,0.002348439
2009/5/19,0.000033,0.009401344
2009/5/20,0.000033,-0.008427938
2009/5/21,0.000033,-0.016631973
2009/5/22,0.000033,-0.003861602
2009/5/25,0.000033,0.004787718
2009/5/26,0.000033,-0.008355006
2009/5/27,0.000033,0.017035959
2009/6/1,0.000034,0.033384231
2009/6/2,0.000034,0.001007466
2009/6/3,0.000034,0.020939322
2009/6/4,0.000034,-0.00039153
2009/6/5,0.000034,-0.005572664
2009/6/8,0.000034,0.007937893
2009/6/9,0.000034,0.008696248
2009/6/10,0.000034,0.00986996
2009/6/11,0.000034,-0.005902773
2009/6/12,0.000034,-0.018976707
2009/6/15,0.000034,0.021788988
2009/6/16,0.000034,-0.004732932
2009/6/17,0.000034,0.012674828
2009/6/18,0.000034,0.017640633
2009/6/19,0.000034,0.009031604
2009/6/22,0.000035,0.006112895
2009/6/23,0.000035,0.001306334
2009/6/24,0.000035,0.009357895
2009/6/25,0.000035,0.001408017
2009/6/26,0.000036,0.003673867
2009/6/29,0.000036,0.013814333
2009/6/30,0.000036,-0.006489135
2009/7/1,0.000036,0.018464822
2009/7/2,0.000036,0.016971575
2009/7/3,0.000036,0.009761352
2009/7/6,0.000036,0.012982456
2009/7/7,0.000037,-0.012450692
2009/7/8,0.000037,-0.003017562
2009/7/9,0.000037,0.013188939
2009/7/10,0.000038,-0.002266154
2009/7/13,0.000038,-0.009698825
2009/7/14,0.000039,0.021484738
2009/7/15,0.000039,0.012252317
2009/7/16,0.00004,-0.000366725
2009/7/17,0.00004,0.001581815
2009/7/20,0.000041,0.023083172
2009/7/21,0.000043,-0.016535176
2009/7/22,0.000044,0.023520451
2009/7/23,0.000044,0.010022464
2009/7/24,0.000044,0.01087583
2009/7/27,0.000045,0.01834437
2009/7/28,0.000045,0.001488411
2009/7/29,0.000045,-0.048420703
2009/7/30,0.000046,0.019525456
2009/7/31,0.000046,0.026543863
2009/8/3,0.000046,0.014481068
2009/8/4,0.000046,0.00196598
2009/8/5,0.000046,-0.012196293
2009/8/6,0.000047,-0.020536856
2009/8/7,0.000047,-0.029252884
2009/8/10,0.000047,-0.003047854
2009/8/11,0.000047,0.004722977
2009/8/12,0.000047,-0.045516012
2009/8/13,0.000047,0.012404258
2009/8/14,0.000047,-0.029331877
2009/8/17,0.000048,-0.058454729
2009/8/18,0.000048,0.013390832
2009/8/19,0.000048,-0.042640223
2009/8/20,0.000048,0.043791461
2009/8/21,0.000047,0.018677688
2009/8/24,0.000047,0.010975094
2009/8/25,0.000047,-0.027252548
2009/8/26,0.000047,0.017983797
2009/8/27,0.000047,-0.00613311
2009/8/28,0.000047,-0.02964497
2009/8/31,0.000047,-0.068407
2009/9/1,0.000048,0.006757932
2009/9/2,0.000048,0.013938931
2009/9/3,0.000048,0.048379511
2009/9/4,0.000048,0.005769139
2009/9/7,0.000048,0.007173735
2009/9/8,0.000048,0.01838093
2009/9/9,0.000048,0.005494151
2009/9/10,0.000048,-0.007105091
2009/9/11,0.000048,0.023324267
2009/9/14,0.000048,0.012902263
2009/9/15,0.000048,0.002673561
2009/9/16,0.000048,-0.011617341
2009/9/17,0.000048,0.02087353
2009/9/18,0.000048,-0.032113331
2009/9/21,0.000048,0.002371034
2009/9/22,0.000048,-0.022224913
2009/9/23,0.000048,-0.020314373
2009/9/24,0.000048,0.004679597
2009/9/25,0.000048,-0.00536073
2009/9/28,0.000048,-0.027498105
2009/9/29,0.000048,-0.003673907
2009/9/30,0.000048,0.00948704
2009/10/9,0.000049,0.047909358
2009/10/12,0.000049,-0.004728227
2009/10/13,0.000049,0.01455562
2009/10/14,0.000049,0.009688343
2009/10/15,0.000049,0.003845341
2009/10/16,0.000049,-0.001439861
2009/10/19,0.000049,0.021663104
2009/10/20,0.000049,0.015394884
2009/10/21,0.000049,-0.00384518
2009/10/22,0.000049,-0.006350751
2009/10/23,0.000049,0.019351532
2009/10/26,0.000049,0.001055047
2009/10/27,0.000049,-0.028454052
2009/10/28,0.000049,0.004107424
2009/10/29,0.000049,-0.022741793
2009/10/30,0.000049,0.012060381
2009/11/2,0.000049,0.027552589
2009/11/3,0.000049,0.012069423
2009/11/4,0.000049,0.004640978
2009/11/5,0.000049,0.007424849
2009/11/6,0.000049,0.002629853
2009/11/9,0.000049,0.003180913
2009/11/10,0.000049,0.001726047
2009/11/11,0.000049,-0.00133101
2009/11/12,0.000049,-0.000558431
2009/11/13,0.000049,0.004688209
2009/11/16,0.000049,0.02794924
2009/11/17,0.000049,0.003319266
2009/11/18,0.000049,0.006333692
2009/11/19,0.000049,0.004970539
2009/11/20,0.000049,-0.003410894
2009/11/23,0.000049,0.009376864
2009/11/24,0.000049,-0.035530757
2009/11/25,0.000049,0.020849323
2009/11/26,0.000049,-0.036290833
2009/11/27,0.000049,-0.02388019
2009/11/30,0.000049,0.032809689
2009/12/1,0.00005,0.013378164
2009/12/2,0.00005,0.010548427
2009/12/3,0.00005,-0.001065542
2009/12/4,0.00005,0.014649231
2009/12/7,0.00005,0.005484041
2009/12/8,0.00005,-0.010348405
2009/12/9,0.00005,-0.0166164
2009/12/10,0.00005,0.004905531
2009/12/11,0.00005,-0.001575261
2009/12/14,0.00005,0.016031776
2009/12/15,0.00005,-0.00810733
2009/12/16,0.00005,-0.00661165
2009/12/17,0.00005,-0.023112296
2009/12/18,0.00005,-0.022077927
2009/12/21,0.00005,0.003169181
2009/12/22,0.00005,-0.022773597
2009/12/23,0.00005,0.008670862
2009/12/24,0.00005,0.026814042
2009/12/25,0.00005,-0.002987888
2009/12/28,0.00005,0.014728992
2009/12/29,0.00005,0.007392135
2009/12/30,0.00005,0.015980689
2009/12/31,0.00005,0.005021231
2010/1/4,0.00005,-0.00963823
2010/1/5,0.00005,0.011099486
2010/1/6,0.00005,-0.007967434
2010/1/7,0.00005,-0.019402694
2010/1/8,0.00005,0.001595947
2010/1/11,0.00005,0.004847542
2010/1/12,0.000051,0.018627124
2010/1/13,0.000051,-0.031337692
2010/1/14,0.000051,0.013557895
2010/1/15,0.000051,0.002903708
2010/1/18,0.000051,0.005026187
2010/1/19,0.000051,0.001952811
2010/1/20,0.000051,-0.030315521
2010/1/21,0.000052,0.003678376
2010/1/22,0.000052,-0.009232518
2010/1/25,0.000052,-0.011681491
2010/1/26,0.000052,-0.02435395
2010/1/27,0.000052,-0.012348964
2010/1/28,0.000052,0.002366562
2010/1/29,0.000052,-0.000112606
2010/2/1,0.000052,-0.015787541
2010/2/2,0.000052,-0.002264697
2010/2/3,0.000052,0.024353224
2010/2/4,0.000052,-0.003409688
2010/2/5,0.000052,-0.019348829
2010/2/8,0.000052,-0.001096393
2010/2/9,0.000052,0.004114087
2010/2/10,0.000053,0.011839589
2010/2/11,0.000053,0.001249191
2010/2/12,0.000053,0.011221052
2010/2/22,0.000053,-0.005107067
2010/2/23,0.000053,-0.007139791
2010/2/24,0.000053,0.013663604
2010/2/25,0.000053,0.013087457
2010/2/26,0.000053,-0.002886427
2010/3/1,0.000053,0.012198723
2010/3/2,0.000053,-0.004051117
2010/3/3,0.000053,0.006944596
2010/3/4,0.000053,-0.024142629
2010/3/5,0.000053,0.002394478
2010/3/8,0.000053,0.007186358
2010/3/9,0.000053,0.00594681
2010/3/10,0.000053,-0.007158131
2010/3/11,0.000053,0.000300758
2010/3/12,0.000053,-0.012419665
2010/3/15,0.000053,-0.012934602
2010/3/16,0.000053,0.005366871
2010/3/17,0.000053,0.019955843
2010/3/18,0.000053,-0.001431081
2010/3/19,0.000053,0.007544096
2010/3/22,0.000053,0.00228197
2010/3/23,0.000053,-0.006557108
2010/3/24,0.000053,0.001409709
2010/3/25,0.000053,-0.012201051
2010/3/26,0.000053,0.013528933
2010/3/29,0.000053,0.020309264
2010/3/30,0.000053,0.002518703
2010/3/31,0.000053,-0.00612889
2010/4/1,0.000053,0.012033852
2010/4/2,0.000053,0.003388016
2010/4/6,0.000053,0.000233233
2010/4/7,0.000053,-0.003135169
2010/4/8,0.000053,-0.009116046
2010/4/9,0.000053,0.009021516
2010/4/12,0.000053,-0.00550432
2010/4/13,0.000053,0.009256459
2010/4/14,0.000053,0.002100462
2010/4/15,0.000053,-0.001137631
2010/4/16,0.000053,-0.010441393
2010/4/19,0.000053,-0.04842374
2010/4/20,0.000053,-0.000352728
2010/4/21,0.000053,0.018635346
2010/4/22,0.000053,-0.011125047
2010/4/23,0.000053,-0.005204801
2010/4/26,0.000053,-0.004797433
2010/4/27,0.000053,-0.02024761
2010/4/28,0.000053,-0.00225622
2010/4/29,0.000053,-0.010866652
2010/4/30,0.000053,-0.00022906
2010/5/4,0.000053,-0.010436662
2010/5/5,0.000053,0.008823815
2010/5/6,0.000053,-0.039139514
2010/5/7,0.000053,-0.018677791
2010/5/10,0.000053,0.002831155
2010/5/11,0.000053,-0.019240201
2010/5/12,0.000053,0.003107962
2010/5/13,0.000053,0.021263939
2010/5/14,0.000053,-0.004379435
2010/5/17,0.000053,-0.051156705
2010/5/18,0.000053,0.014922495
2010/5/19,0.000053,-0.002345134
2010/5/20,0.000053,-0.011615419
2010/5/21,0.000054,0.012620928
2010/5/24,0.000054,0.034883344
2010/5/25,0.000055,-0.018446865
2010/5/26,0.000056,0.000853788
2010/5/27,0.000057,0.01448673
2010/5/28,0.000057,0.00019533
2010/5/31,0.000058,-0.022715969
2010/6/1,0.00006,-0.009921828
2010/6/2,0.000061,0.002059472
2010/6/3,0.000062,-0.00590574
2010/6/4,0.000062,0.002176335
2010/6/7,0.000062,-0.016185297
2010/6/8,0.000062,0.000873525
2010/6/9,0.000062,0.028173111
2010/6/10,0.000063,-0.007486047
2010/6/11,0.000063,0.00209822
2010/6/17,0.000065,-0.003652962
2010/6/18,0.000066,-0.019617173
2010/6/21,0.000067,0.029613489
2010/6/22,0.000069,0.002306354
2010/6/23,0.00007,-0.007011472
2010/6/24,0.000071,0.000369014
2010/6/25,0.000072,-0.006689887
2010/6/28,0.000072,-0.007661262
2010/6/29,0.000072,-0.043772312
2010/6/30,0.000072,-0.012356638
2010/7/1,0.000072,-0.010266068
2010/7/2,0.000072,0.003405205
2010/7/5,0.000072,-0.005912055
2010/7/6,0.000072,0.021477555
2010/7/7,0.000071,0.006226366
2010/7/8,0.000071,-0.002452633
2010/7/9,0.000071,0.023860322
2010/7/12,0.000071,0.008470192
2010/7/13,0.000071,-0.015682564
2010/7/14,0.000071,0.00776385
2010/7/15,0.000071,-0.018871657
2010/7/16,0.000071,0.001650429
2010/7/19,0.00007,0.020966093
2010/7/20,0.00007,0.021957281
2010/7/21,0.00007,0.001585774
2010/7/22,0.000069,0.011773696
2010/7/23,0.000069,0.003904716
2010/7/26,0.000069,0.006800274
2010/7/27,0.000068,-0.004061852
2010/7/28,0.000068,0.022318607
2010/7/29,0.000067,0.004987142
2010/7/30,0.000067,-0.003089137
2010/8/2,0.000067,0.01470893
2010/8/3,0.000067,-0.016655666
2010/8/4,0.000067,0.00442664
2010/8/5,0.000067,-0.00690198
2010/8/6,0.000067,0.015251358
2010/8/9,0.000067,0.005713916
2010/8/10,0.000067,-0.028937503
2010/8/11,0.000068,0.005266816
2010/8/12,0.000068,-0.012186293
2010/8/13,0.000068,0.012892655
2010/8/16,0.000068,0.021716673
2010/8/17,0.000068,0.004896203
2010/8/18,0.000068,-0.001782417
2010/8/19,0.000068,0.008029522
2010/8/20,0.000068,-0.016876273
2010/8/23,0.000068,-0.000117505
2010/8/24,0.000068,0.004930664
2010/8/25,0.000068,-0.020804518
2010/8/26,0.000068,0.002952547
2010/8/27,0.000068,0.002947979
2010/8/30,0.000069,0.017570225
2010/8/31,0.000069,-0.002885446
2010/9/1,0.000069,-0.006238556
2010/9/2,0.000069,0.013140402
2010/9/3,0.000069,0.000370101
2010/9/6,0.000069,0.013758301
2010/9/7,0.000069,0.001934676
2010/9/8,0.000069,-0.0000563
2010/9/9,0.00007,-0.014602172
2010/9/10,0.00007,0.002789632
2010/9/13,0.00007,0.01112432
2010/9/14,0.00007,-0.0000209
2010/9/15,0.00007,-0.014519494
2010/9/16,0.00007,-0.018616409
2010/9/17,0.00007,-0.000291098
2010/9/20,0.00007,-0.004804431
2010/9/21,0.00007,0.001650019
2010/9/27,0.000071,0.015788006
2010/9/28,0.000071,-0.006023172
2010/9/29,0.000071,-0.000830132
2010/9/30,0.000072,0.016135855
2010/10/8,0.000072,0.031382001
2010/10/11,0.000072,0.023724309
2010/10/12,0.000072,0.012215412
2010/10/13,0.000072,0.007766564
2010/10/14,0.000072,0.001379475
2010/10/15,0.000073,0.027772489
2010/10/18,0.000073,-0.007265643
2010/10/19,0.000073,0.01810435
2010/10/20,0.000075,0.002469792
2010/10/21,0.000076,-0.00292454
2010/10/22,0.000076,-0.000400613
2010/10/25,0.000077,0.026238286
2010/10/26,0.000077,-0.00277365
2010/10/27,0.000077,-0.014963458
2010/10/28,0.000077,-0.000941392
2010/10/29,0.000078,-0.00366741
2010/11/1,0.000078,0.026867456
2010/11/2,0.000078,-0.002682094
2010/11/3,0.000078,-0.00788129
2010/11/4,0.000078,0.019043801
2010/11/5,0.000078,0.013082538
2010/11/8,0.000078,0.009514766
2010/11/9,0.000078,-0.005526332
2010/11/10,0.000078,-0.003524391
2010/11/11,0.000079,0.008295465
2010/11/12,0.000079,-0.05163474
2010/11/15,0.000079,0.009547312
2010/11/16,0.000079,-0.041123726
2010/11/17,0.000079,-0.021377131
2010/11/18,0.000079,0.011886172
2010/11/19,0.000079,0.010284927
2010/11/22,0.00008,0.0000639
2010/11/23,0.000081,-0.018088249
2010/11/24,0.000083,0.013377974
2010/11/25,0.000084,0.011999649
2010/11/26,0.000086,-0.008955276
2010/11/29,0.000087,-0.001031099
2010/11/30,0.000089,-0.017409499
2010/12/1,0.00009,0.000858656
2010/12/2,0.000091,0.008170844
2010/12/3,0.000092,-0.001013378
2010/12/6,0.000092,0.002726677
2010/12/7,0.000093,0.008532873
2010/12/8,0.000094,-0.008717644
2010/12/9,0.000097,-0.014828263
2010/12/10,0.0001,0.011247431
2010/12/13,0.0001,0.028802277
2010/12/14,0.000102,0.002913683
2010/12/15,0.000105,-0.005711414
2010/12/16,0.000106,-0.003951017
2010/12/17,0.000106,-0.002043727
2010/12/20,0.000107,-0.013970065
2010/12/21,0.000108,0.017727178
2010/12/22,0.000113,-0.00863618
2010/12/23,0.000114,-0.009283102
2010/12/24,0.000119,-0.008711014
2010/12/27,0.000125,-0.019072505
2010/12/28,0.000126,-0.017702284
2010/12/29,0.000127,0.007519569
2010/12/30,0.000127,0.003863252
2010/12/31,0.000127,0.0179434
2011/1/4,0.000125,0.015639805
2011/1/5,0.000124,-0.004401625
2011/1/6,0.000122,-0.005920144
2011/1/7,0.000121,0.003677828
2011/1/10,0.000119,-0.017475085
2011/1/11,0.000117,0.004095968
2011/1/12,0.000115,0.005608483
2011/1/13,0.000114,0.002579453
2011/1/14,0.000113,-0.013353435
2011/1/17,0.000113,-0.033410366
2011/1/18,0.000114,0.00148834
2011/1/19,0.000119,0.018731982
2011/1/20,0.000128,-0.03011765
2011/1/21,0.000135,0.011886273
2011/1/24,0.000138,-0.010021908
2011/1/25,0.000144,-0.007920179
2011/1/26,0.000149,0.011829743
2011/1/27,0.000152,0.015192861
2011/1/28,0.000154,0.002377763
2011/1/31,0.000157,0.013524786
2011/2/1,0.000155,0.003412523
2011/2/9,0.000157,-0.009602235
2011/2/10,0.000154,0.018184112
2011/2/11,0.000149,0.005168782
2011/2/14,0.000137,0.025285749
2011/2/15,0.000132,-0.000204755
2011/2/16,0.000131,0.009297974
2011/2/17,0.000129,0.000803089
2011/2/18,0.000129,-0.008952545
2011/2/21,0.000134,0.012242537
2011/2/22,0.000135,-0.025258763
2011/2/23,0.000135,0.002630286
2011/2/24,0.000135,0.005108836
2011/2/25,0.000135,0.000772824
2011/2/28,0.000135,0.008967573
2011/3/1,0.000132,0.004659812
2011/3/2,0.000128,-0.001610194
2011/3/3,0.000124,-0.004781494
2011/3/4,0.000122,0.013405903
2011/3/7,0.000121,0.018679815
2011/3/8,0.000118,0.001568411
2011/3/9,0.000116,0.000815045
2011/3/10,0.000115,-0.014362611
2011/3/11,0.000115,-0.007626521
2011/3/14,0.000115,0.003103284
2011/3/15,0.000115,-0.014141952
2011/3/16,0.000116,0.012530658
2011/3/17,0.000116,-0.011625836
2011/3/18,0.000116,0.003036348
2011/3/21,0.000117,-0.0000162
2011/3/22,0.000117,0.002972079
2011/3/23,0.000117,0.010910855
2011/3/24,0.000116,-0.000527112
2011/3/25,0.000116,0.010559725
2011/3/28,0.000115,0.000316551
2011/3/29,0.000114,-0.010266563
2011/3/30,0.000114,-0.000803829
2011/3/31,0.000114,-0.010251842
2011/4/1,0.000114,0.012829896
2011/4/6,0.000116,0.009005323
2011/4/7,0.000116,0.002525804
2011/4/8,0.000117,0.008133701
2011/4/11,0.000116,-0.002917454
2011/4/12,0.000116,-0.000670526
2011/4/13,0.000116,0.009534727
2011/4/14,0.000116,-0.002939307
2011/4/15,0.000116,0.002265683
2011/4/18,0.000117,0.002843788
2011/4/19,0.000117,-0.017876899
2011/4/20,0.000118,0.002631543
2011/4/21,0.000119,0.006555881
2011/4/22,0.00012,-0.00597884
2011/4/25,0.000123,-0.015447565
2011/4/26,0.000124,-0.009001214
2011/4/27,0.000124,-0.004318107
2011/4/28,0.000124,-0.014472347
2011/4/29,0.000124,0.009964729
2011/5/3,0.000124,0.007459852
2011/5/4,0.000124,-0.022714947
2011/5/5,0.000124,0.002219781
2011/5/6,0.000124,-0.002002438
2011/5/9,0.000124,0.003491402
2011/5/10,0.000123,0.005903415
2011/5/11,0.000123,-0.00141468
2011/5/12,0.000123,-0.013694822
2011/5/13,0.000124,0.008994559
2011/5/16,0.000124,-0.006873886
2011/5/17,0.000125,0.001031877
2011/5/18,0.000125,0.007155882
2011/5/19,0.000125,-0.004164637
2011/5/20,0.000125,-0.001154049
2011/5/23,0.000125,-0.030468603
2011/5/24,0.000126,-0.001911767
2011/5/25,0.000127,-0.009619744
2011/5/26,0.000127,-0.002883435
2011/5/27,0.000127,-0.010515068
2011/5/30,0.000126,-0.002723215
2011/5/31,0.000126,0.014745232
2011/6/1,0.000126,0.002972521
2011/6/2,0.000126,-0.014636735
2011/6/3,0.000126,0.010097508
2011/6/7,0.000126,0.006577807
2011/6/8,0.000128,0.002415894
2011/6/9,0.00013,-0.016069053
2011/6/10,0.000131,0.002254082
2011/6/13,0.000134,-0.000907565
2011/6/14,0.000135,0.011411036
2011/6/15,0.000145,-0.0066901
2011/6/16,0.000153,-0.015090136
2011/6/17,0.000155,-0.006971324
2011/6/20,0.000157,-0.007943274
2011/6/21,0.00016,0.010828657
2011/6/22,0.000166,0.00112132
2011/6/23,0.000175,0.016272671
2011/6/24,0.000175,0.021752598
2011/6/27,0.000176,0.00536559
2011/6/28,0.000177,0.00085071
2011/6/29,0.000177,-0.010698866
2011/6/30,0.000175,0.012319644
2011/7/1,0.000175,0.000868427
2011/7/4,0.000174,0.019604426
2011/7/5,0.000174,0.001831769
2011/7/6,0.000174,-0.001106935
2011/7/7,0.000173,-0.004624769
2011/7/8,0.000173,0.000779301
2011/7/11,0.000171,0.002711458
2011/7/12,0.00017,-0.01634248
2011/7/13,0.000167,0.015133551
2011/7/14,0.000167,0.005474298
2011/7/15,0.000165,0.004090765
2011/7/18,0.000164,-0.001332112
2011/7/19,0.000164,-0.007608541
2011/7/20,0.000164,-0.000565546
2011/7/21,0.000163,-0.009690519
2011/7/22,0.000164,0.001855003
2011/7/25,0.000165,-0.030373699
2011/7/26,0.000165,0.005055216
2011/7/27,0.000165,0.008049773
2011/7/28,0.000164,-0.005281234
2011/7/29,0.000164,-0.003645489
2011/8/1,0.000164,0.001015847
2011/8/2,0.000162,-0.008460658
2011/8/3,0.000161,-0.000406896
2011/8/4,0.00016,0.002340032
2011/8/5,0.000159,-0.021213886
2011/8/8,0.000157,-0.038289012
2011/8/9,0.000156,-0.0000556
2011/8/10,0.000155,0.009939981
2011/8/11,0.000153,0.013455446
2011/8/12,0.000151,0.005138793
2011/8/15,0.00015,0.013271197
2011/8/16,0.00015,-0.007247286
2011/8/17,0.000149,-0.002700057
2011/8/18,0.000149,-0.015657842
2011/8/19,0.000149,-0.01016463
2011/8/22,0.000149,-0.00840562
2011/8/23,0.000149,0.014710548
2011/8/24,0.000148,-0.003620366
2011/8/25,0.000148,0.027993821
2011/8/26,0.000147,-0.001210292
2011/8/29,0.00015,-0.012804117
2011/8/30,0.000151,-0.003662169
2011/8/31,0.000152,0.000282571
2011/9/1,0.000153,-0.00469758
2011/9/2,0.000153,-0.010710405
2011/9/5,0.000154,-0.020044806
2011/9/6,0.000154,-0.004803524
2011/9/7,0.000155,0.019140907
2011/9/8,0.000155,-0.006638252
2011/9/9,0.000155,-0.00144147
2011/9/13,0.000154,-0.011420277
2011/9/14,0.000154,0.005784297
2011/9/15,0.000154,-0.000500861
2011/9/16,0.000154,0.00162372
2011/9/19,0.000154,-0.017658056
2011/9/20,0.000154,0.003738041
2011/9/21,0.000155,0.026567048
2011/9/22,0.000154,-0.027969162
2011/9/23,0.000154,-0.005174643
2011/9/26,0.000154,-0.016934805
2011/9/27,0.000154,0.008960159
2011/9/28,0.000154,-0.009826609
2011/9/29,0.000155,-0.012263615
2011/9/30,0.000155,-0.001644534
2011/10/10,0.000155,-0.005795417
2011/10/11,0.000155,0.000554227
2011/10/12,0.000154,0.030059522
2011/10/13,0.000154,0.008450305
2011/10/14,0.000154,-0.002928725
2011/10/17,0.000155,0.003996961
2011/10/18,0.000154,-0.023192366
2011/10/19,0.000154,-0.003024888
2011/10/20,0.000154,-0.020806296
2011/10/21,0.000154,-0.007439277
2011/10/24,0.000154,0.021828516
2011/10/25,0.000154,0.018307721
2011/10/26,0.000154,0.007791607
2011/10/27,0.000155,0.003549159
2011/10/28,0.000155,0.016599085
2011/10/31,0.000156,-0.001238954
2011/11/1,0.000158,0.000686272
2011/11/2,0.000156,0.014230163
2011/11/3,0.000156,0.002651688
2011/11/4,0.000156,0.007764115
2011/11/7,0.000157,-0.007006441
2011/11/8,0.000156,-0.002729698
2011/11/9,0.000156,0.009090966
2011/11/10,0.000156,-0.017887206
2011/11/11,0.000155,0.000612506
2011/11/14,0.000155,0.020618456
2011/11/15,0.000155,0.00030207
2011/11/16,0.000155,-0.0248598
2011/11/17,0.000155,-0.001245047
2011/11/18,0.000155,-0.019879164
2011/11/21,0.000155,-0.000303424
2011/11/22,0.000155,-0.0013626
2011/11/23,0.000155,-0.006214932
2011/11/24,0.000155,0.001493533
2011/11/25,0.000155,-0.007030465
2011/11/28,0.000155,0.001051226
2011/11/29,0.000155,0.012475189
