时间,收盘点位,市值(元),流通市值(元),股息率市值加权
2021/11/19,5853.56970 ,93250120780185.20000 ,72060539975453.00000 ,0.01660 
2021/11/18,5787.90080 ,92188508182489.90000 ,71245557582872.00000 ,0.01680 
2021/11/17,5825.65610 ,92693408580202.80000 ,71624092263994.00000 ,0.01670 
2021/11/16,5781.85730 ,92051935537787.60000 ,71130187557116.00000 ,0.01680 
2021/11/15,5806.09400 ,92413918762534.90000 ,71256498095845.00000 ,0.01670 
2021/11/12,5821.33640 ,92600827047053.80000 ,71419589551240.00000 ,0.01670 
2021/11/11,5806.48740 ,92407446158929.70000 ,71260915273112.00000 ,0.01670 
2021/11/10,5736.36450 ,91358053570083.30000 ,70443974187828.00000 ,0.01690 
2021/11/9,5755.41280 ,91673634216640.90000 ,70701855289671.00000 ,0.01690 
2021/11/8,5724.71850 ,91228908559157.40000 ,70394545241754.00000 ,0.01700 
2021/11/5,5702.48070 ,90924258628737.20000 ,70143770392435.00000 ,0.01700 
2021/11/4,5749.67370 ,91740995289697.90000 ,70758269004378.00000 ,0.01690 
2021/11/3,5688.08060 ,90807739710382.90000 ,70053368123574.00000 ,0.01700 
2021/11/2,5694.33650 ,90906828086420.50000 ,70126336378140.00000 ,0.01700 
2021/11/1,5752.86200 ,91700729862591.40000 ,70847516740072.00000 ,0.01690 
2021/10/29,5740.29400 ,91521078113675.10000 ,70765466589050.00000 ,0.01680 
2021/10/28,5668.06830 ,90549796300696.40000 ,69963008729433.00000 ,0.01700 
2021/10/27,5739.80940 ,91759866748808.50000 ,70904776974089.00000 ,0.01680 
2021/10/26,5801.98280 ,92712591535056.40000 ,71604823398239.00000 ,0.01660 
2021/10/25,5820.16210 ,93057834692822.10000 ,71827090795395.00000 ,0.01660 
2021/10/22,5775.43870 ,92325006519585.70000 ,71254002139433.00000 ,0.01670 
2021/10/21,5782.98150 ,92547930631718.00000 ,71425329711273.00000 ,0.01670 
2021/10/20,5779.10860 ,92481808517601.20000 ,71357335545919.00000 ,0.01670 
2021/10/19,5785.58800 ,92616011722526.20000 ,71443463520116.00000 ,0.01670 
2021/10/18,5736.72670 ,91913616774721.90000 ,70884581181376.00000 ,0.01680 
2021/10/15,5740.98790 ,91949932878354.60000 ,70667276980548.00000 ,0.01690 
2021/10/14,5725.21190 ,91715405598812.70000 ,70430652028783.00000 ,0.01690 
2021/10/13,5723.24980 ,91684533726189.90000 ,70423626283455.00000 ,0.01690 
2021/10/12,5668.45260 ,91032019570531.50000 ,69925430727630.00000 ,0.01710 
2021/10/11,5757.89350 ,92315665600325.00000 ,70925013426661.00000 ,0.01680 
2021/10/8,5769.29360 ,92441093892149.50000 ,71001457930884.00000 ,0.01680 
2021/9/30,5723.45860 ,91745900072876.00000 ,70419088375362.00000 ,0.01700 
2021/9/29,5639.46750 ,90536236601538.20000 ,69462135603240.00000 ,0.01720 
2021/9/28,5752.74660 ,92361669594459.90000 ,70857738951946.00000 ,0.01690 
2021/9/27,5743.79540 ,92116284819078.90000 ,70686503553028.00000 ,0.01690 
2021/9/24,5807.96420 ,93004016189251.30000 ,71302450616202.00000 ,0.01680 
2021/9/23,5854.07680 ,93703187265089.20000 ,71865318055141.00000 ,0.01660 
2021/9/22,5824.66540 ,93337344528749.40000 ,71563648755386.00000 ,0.01670 
2021/9/17,5827.80960 ,93261110018750.10000 ,71343971858457.00000 ,0.01670 
2021/9/16,5807.10130 ,93017847906034.20000 ,71170962486344.00000 ,0.01680 
2021/9/15,5910.00930 ,94539626299409.20000 ,72323595557192.00000 ,0.01650 
2021/9/14,5920.57410 ,94704953301323.70000 ,72433948341575.00000 ,0.01650 
2021/9/13,5981.76230 ,95721215483862.00000 ,73207790100194.00000 ,0.01630 
2021/9/10,5980.35840 ,95558955777069.20000 ,73007033540407.00000 ,0.01630 
2021/9/9,5954.41530 ,95277607520918.80000 ,72758011047640.00000 ,0.01640 
2021/9/8,5943.75540 ,95007918445766.60000 ,72489774628386.00000 ,0.01640 
2021/9/7,5943.95200 ,94959679404319.40000 ,72441850562815.00000 ,0.01640 
2021/9/6,5861.81340 ,93729686261513.80000 ,71434008642681.00000 ,0.01670 
2021/9/3,5767.87600 ,92334710137763.00000 ,70387483639195.00000 ,0.01690 
2021/9/2,5798.48430 ,92702157534222.80000 ,70696454698854.00000 ,0.01680 
2021/9/1,5761.86930 ,92116992242589.30000 ,70158970958269.00000 ,0.01690 
2021/8/31,5759.25640 ,91911041052898.80000 ,69989635694983.00000 ,0.01700 
2021/8/30,5762.84290 ,91842190800304.10000 ,69896752609919.00000 ,0.01700 
2021/8/27,5757.14620 ,91791801909978.70000 ,69770785966167.00000 ,0.01670 
2021/8/26,5733.41570 ,91438580769581.40000 ,69446741430426.00000 ,0.01670 
2021/8/25,5816.81310 ,92623593233336.50000 ,70323661615276.00000 ,0.01640 
2021/8/24,5786.15310 ,92099334095068.00000 ,69876934133606.00000 ,0.01650 
2021/8/23,5730.80490 ,91258193721630.70000 ,69165153707250.00000 ,0.01660 
2021/8/20,5626.24030 ,89674144820507.40000 ,67979056249993.00000 ,0.01690 
2021/8/19,5694.72500 ,90641879789707.30000 ,68704389382526.00000 ,0.01670 
2021/8/18,5703.62810 ,90871254836592.10000 ,68865320359472.00000 ,0.01660 
2021/8/17,5646.55000 ,89923954240653.70000 ,68098802248215.00000 ,0.01680 
2021/8/16,5779.82520 ,91909250187047.10000 ,69603183811301.00000 ,0.01640 
2021/8/13,5804.73240 ,92122106711308.40000 ,69803794145670.00000 ,0.01640 
2021/8/12,5824.17540 ,92472535447230.20000 ,69928868481479.00000 ,0.01630 
2021/8/11,5841.80490 ,92702943834593.40000 ,70100087032306.00000 ,0.01630 
2021/8/10,5837.25840 ,92567160619561.60000 ,70007629906126.00000 ,0.01630 
2021/8/9,5785.82980 ,91564415691085.80000 ,69118467972643.00000 ,0.01650 
2021/8/6,5738.19690 ,90746016276530.80000 ,68462548627433.00000 ,0.01660 
2021/8/5,5748.75410 ,90949960311467.10000 ,68561110620110.00000 ,0.01660 
2021/8/4,5780.61580 ,91379224495188.40000 ,68902233586646.00000 ,0.01650 
2021/8/3,5699.80840 ,90283706406286.50000 ,68058909183703.00000 ,0.01670 
2021/8/2,5727.72000 ,90781896601397.20000 ,68388376301356.00000 ,0.01660 
2021/7/30,5607.74760 ,88971335206819.30000 ,66984738524912.00000 ,0.01700 
2021/7/29,5618.94240 ,89103517581744.90000 ,67134134786137.00000 ,0.01700 
2021/7/28,5481.89450 ,87223550468607.70000 ,65734618213327.00000 ,0.01730 
2021/7/27,5517.64810 ,87813621300524.40000 ,66174928422331.00000 ,0.01720 
2021/7/26,5694.91980 ,90244408172907.30000 ,68099489131273.00000 ,0.01670 
2021/7/23,5833.64490 ,92328720327895.60000 ,69705910347273.00000 ,0.01640 
2021/7/22,5898.52650 ,93251599797093.90000 ,70384562698360.00000 ,0.01620 
2021/7/21,5875.67750 ,92843045206658.10000 ,70053832482189.00000 ,0.01630 
2021/7/20,5805.92970 ,91877516494575.60000 ,69352587467279.00000 ,0.01640 
2021/7/19,5798.30690 ,91863069270860.60000 ,69272509185653.00000 ,0.01640 
2021/7/16,5795.53130 ,91937202117099.40000 ,69244992963415.00000 ,0.01640 
2021/7/15,5845.14590 ,92685169060959.10000 ,69729124808546.00000 ,0.01630 
2021/7/14,5798.98010 ,92157809716000.10000 ,69168996240709.00000 ,0.01640 
2021/7/13,5861.07270 ,93132313319735.20000 ,69877305590041.00000 ,0.01620 
2021/7/12,5839.89590 ,92831186593389.60000 ,69540788184247.00000 ,0.01630 
2021/7/9,5752.11300 ,91777456204896.60000 ,68718359572173.00000 ,0.01650 
2021/7/8,5748.97530 ,91811964240866.70000 ,68705883619757.00000 ,0.01640 
2021/7/7,5781.47650 ,92465971781897.90000 ,69173588990066.00000 ,0.01630 
2021/7/6,5710.23770 ,91475561048324.00000 ,68475811799602.00000 ,0.01650 
2021/7/5,5720.73930 ,91697531117671.00000 ,68568003720903.00000 ,0.01650 
2021/7/2,5687.29100 ,91156163720853.40000 ,68213885200816.00000 ,0.01660 
2021/7/1,5801.88800 ,92910936688774.90000 ,69525885421869.00000 ,0.01630 
2021/6/30,5834.18790 ,93368451870295.50000 ,69756442929843.00000 ,0.01620 
2021/6/29,5785.49970 ,92683431258504.60000 ,69244816202227.00000 ,0.01630 
2021/6/28,5839.27220 ,93496050884386.20000 ,69854134792694.00000 ,0.01620 
2021/6/25,5812.08350 ,93208165104598.00000 ,69608886920815.00000 ,0.01620 
2021/6/24,5745.75680 ,92150862835136.80000 ,68819717618855.00000 ,0.01640 
2021/6/23,5760.17690 ,92404905043144.90000 ,68915628034545.00000 ,0.01630 
2021/6/22,5725.30050 ,91928038315474.60000 ,68576962948318.00000 ,0.01640 
2021/6/21,5690.64880 ,91321128262719.50000 ,68103109193826.00000 ,0.01650 
2021/6/18,5669.44880 ,90956544203627.70000 ,67913776501079.00000 ,0.01660 
2021/6/17,5643.38000 ,90573695014704.60000 ,67688039089332.00000 ,0.01670 
2021/6/16,5598.97790 ,89951947344048.70000 ,67306639261111.00000 ,0.01680 
2021/6/15,5699.54620 ,91352768850209.50000 ,68327316324170.00000 ,0.01660 
2021/6/11,5755.73280 ,89553882616596.00000 ,68482667525596.00000 ,0.01680 
2021/6/10,5797.18550 ,90062322218169.10000 ,68483744562854.00000 ,0.01680 
2021/6/9,5747.45710 ,89417190454405.50000 ,68006840917290.00000 ,0.01690 
2021/6/8,5739.39110 ,89246582001936.80000 ,67838045804455.00000 ,0.01700 
2021/6/7,5780.22200 ,89812128836069.40000 ,68297973413734.00000 ,0.01670 
2021/6/4,5768.97100 ,89580558968328.20000 ,68131316343706.00000 ,0.01690 
2021/6/3,5740.72920 ,89234719989441.80000 ,67836901486166.00000 ,0.01700 
2021/6/2,5767.11110 ,89574964378502.90000 ,68045421845174.00000 ,0.01700 
2021/6/1,5825.59460 ,90403210888476.50000 ,68618731310052.00000 ,0.01680 
2021/5/31,5809.36760 ,90118810616479.10000 ,68408895455873.00000 ,0.01690 
2021/5/28,5764.99830 ,89526873446001.60000 ,68002941760812.00000 ,0.01700 
2021/5/27,5776.20730 ,89718970660386.10000 ,68077015958929.00000 ,0.01690 
2021/5/26,5744.16030 ,89218476905214.70000 ,67721635008089.00000 ,0.01700 
2021/5/25,5736.13040 ,89072202276264.60000 ,67614765564227.00000 ,0.01710 
2021/5/24,5611.11660 ,87164922051357.30000 ,66160254584247.00000 ,0.01750 
2021/5/21,5582.60590 ,86737532047147.20000 ,65805437806131.00000 ,0.01750 
2021/5/20,5614.16260 ,87183149787025.30000 ,66137984589163.00000 ,0.01740 
2021/5/19,5612.19510 ,87146991961112.90000 ,66136787836882.00000 ,0.01750 
2021/5/18,5622.27370 ,87345433139345.70000 ,66307505644668.00000 ,0.01740 
2021/5/17,5611.83200 ,87127320524532.40000 ,66102684154689.00000 ,0.01750 
2021/5/14,5562.15920 ,86364768488779.90000 ,65522392988256.00000 ,0.01770 
2021/5/13,5460.08050 ,84851891070810.10000 ,64382800170637.00000 ,0.01800 
2021/5/12,5511.47020 ,85613877983505.60000 ,64943280803609.00000 ,0.01780 
2021/5/11,5473.07220 ,84983718942412.60000 ,64463149448832.00000 ,0.01800 
2021/5/10,5454.53860 ,84699052083086.20000 ,64185359609799.00000 ,0.01800 
2021/5/7,5445.09130 ,84461603830648.80000 ,63936130567658.00000 ,0.01810 
2021/5/6,5510.00880 ,85285906615611.20000 ,64535331985760.00000 ,0.01790 
2021/4/30,5544.25580 ,85747866164828.30000 ,64793273721615.00000 ,0.01780 
2021/4/29,5572.66450 ,86376884264809.30000 ,65215419558525.00000 ,0.01750 
2021/4/28,5548.49150 ,86017830137458.30000 ,64928470977350.00000 ,0.01730 
2021/4/27,5515.48070 ,85544914566684.60000 ,64543697208789.00000 ,0.01730 
2021/4/26,5512.83620 ,85539377555882.10000 ,64505824694584.00000 ,0.01730 
2021/4/23,5560.17260 ,86251778766610.80000 ,65053186011101.00000 ,0.01720 
2021/4/22,5536.27940 ,85975603027520.30000 ,64794168220502.00000 ,0.01710 
2021/4/21,5532.13900 ,85920738737758.60000 ,64774870627422.00000 ,0.01720 
2021/4/20,5526.53160 ,85875346730752.00000 ,64722717280691.00000 ,0.01720 
2021/4/19,5533.77600 ,86024214610951.10000 ,64798974973683.00000 ,0.01700 
2021/4/16,5420.67600 ,84456026940912.60000 ,63611959797638.00000 ,0.01730 
2021/4/15,5382.61990 ,83845452517318.60000 ,63096960991635.00000 ,0.01740 
2021/4/14,5408.43320 ,84214104602820.90000 ,63396717034193.00000 ,0.01730 
2021/4/13,5350.87190 ,83472919877484.60000 ,62810119431122.00000 ,0.01740 
2021/4/12,5365.05450 ,83730297578014.50000 ,63043056905091.00000 ,0.01730 
2021/4/9,5457.59340 ,84958823805601.00000 ,63919338510391.00000 ,0.01700 
2021/4/8,5509.02410 ,85729781786804.10000 ,64485044863519.00000 ,0.01690 
2021/4/7,5509.27480 ,85681458827720.90000 ,64483388095928.00000 ,0.01680 
2021/4/6,5527.48720 ,85846378454736.40000 ,64670765322974.00000 ,0.01680 
2021/4/2,5524.69200 ,85829259611182.60000 ,64672478276814.00000 ,0.01680 
2021/4/1,5487.69810 ,85238326662281.40000 ,64252410148462.00000 ,0.01690 
2021/3/31,5433.69770 ,84521498172494.80000 ,63679266823585.00000 ,0.01700 
2021/3/30,5463.42990 ,84865311205257.70000 ,63945624036561.00000 ,0.01670 
2021/3/29,5436.15150 ,84411843762019.20000 ,63585665082375.00000 ,0.01660 
2021/3/26,5425.75430 ,84090042307007.00000 ,63329763866936.00000 ,0.01650 
2021/3/25,5318.05820 ,82583012853045.30000 ,62179662779325.00000 ,0.01680 
2021/3/24,5318.97230 ,82658303012413.60000 ,62235950674047.00000 ,0.01680 
2021/3/23,5397.60990 ,83791564796635.20000 ,63070954277114.00000 ,0.01650 
2021/3/22,5456.40080 ,84619292663546.60000 ,63712341539362.00000 ,0.01640 
2021/3/19,5389.63400 ,83610929859783.30000 ,62955222735649.00000 ,0.01650 
2021/3/18,5493.35160 ,85121384909026.00000 ,64134375300483.00000 ,0.01620 
2021/3/17,5457.85840 ,84625314356198.00000 ,63728208695732.00000 ,0.01630 
2021/3/16,5430.03540 ,84379788125584.10000 ,63510884686895.00000 ,0.01640 
2021/3/15,5382.10920 ,83639745968520.60000 ,62963724028090.00000 ,0.01650 
2021/3/12,5469.16250 ,84782214279091.10000 ,63801572946244.00000 ,0.01630 
2021/3/11,5452.28480 ,84541979112189.30000 ,63563839229278.00000 ,0.01630 
2021/3/10,5321.87150 ,82586562738114.90000 ,62114814486479.00000 ,0.01670 
2021/3/9,5317.14950 ,82561380790569.50000 ,62096182346979.00000 ,0.01670 
2021/3/8,5446.46900 ,84432128783128.70000 ,63455141657207.00000 ,0.01610 
2021/3/5,5607.55090 ,86738742912149.20000 ,65182488901168.00000 ,0.01570 
2021/3/4,5611.59370 ,86713662552921.20000 ,65167227871146.00000 ,0.01570 
2021/3/3,5759.44940 ,88749004612789.40000 ,66700535100758.00000 ,0.01540 
2021/3/2,5665.89500 ,87194604112235.60000 ,65587746023513.00000 ,0.01560 
2021/3/1,5723.75880 ,88090323704831.40000 ,66238709896000.00000 ,0.01550 
2021/2/26,5617.66940 ,86635320942282.20000 ,65076504924725.00000 ,0.01570 
2021/2/25,5729.91310 ,88415902790910.50000 ,66355575915707.00000 ,0.01540 
2021/2/24,5727.23270 ,88207716215533.20000 ,66217171113818.00000 ,0.01540 
2021/2/23,5839.89540 ,89975513661219.50000 ,67538850999856.00000 ,0.01510 
2021/2/22,5863.74410 ,90346780100212.90000 ,67754707956287.00000 ,0.01510 
2021/2/19,5977.42260 ,91787860290747.00000 ,68879443543868.00000 ,0.01480 
2021/2/18,5930.61060 ,91197879629832.20000 ,68376535951925.00000 ,0.01490 
2021/2/10,5918.59220 ,90986736409099.60000 ,68140980977428.00000 ,0.01500 
2021/2/9,5826.27630 ,89543423974731.90000 ,67034027364577.00000 ,0.01520 
2021/2/8,5702.53320 ,87687922125565.40000 ,65655824703810.00000 ,0.01550 
2021/2/5,5628.42840 ,86772199450720.30000 ,64770733840954.00000 ,0.01570 
2021/2/4,5660.39200 ,87111304640864.70000 ,65014912691684.00000 ,0.01560 
2021/2/3,5706.48270 ,87766276883582.40000 ,65430223726834.00000 ,0.01560 
2021/2/2,5742.19670 ,88418589025850.70000 ,65817529098650.00000 ,0.01550 
2021/2/1,5667.78690 ,87453180693372.60000 ,65026414330488.00000 ,0.01570 
2021/1/29,5615.57450 ,86713576365665.90000 ,64428754595670.00000 ,0.01580 
2021/1/28,5665.26400 ,87293516878780.30000 ,64897750166757.00000 ,0.01570 
2021/1/27,5805.75590 ,89279163171665.70000 ,66332918994188.00000 ,0.01540 
2021/1/26,5791.25930 ,89132617409890.00000 ,66240273081976.00000 ,0.01540 
2021/1/25,5902.03490 ,90605422111645.20000 ,67335487138680.00000 ,0.01510 
2021/1/22,5885.34590 ,90238932493756.30000 ,67042329877565.00000 ,0.01520 
2021/1/21,5884.72490 ,90423661451060.10000 ,67163960037223.00000 ,0.01520 
2021/1/20,5804.38620 ,89344885319935.30000 ,66206172080598.00000 ,0.01530 
2021/1/19,5755.58350 ,88684437427448.60000 ,65721472695040.00000 ,0.01550 
2021/1/18,5817.52070 ,89348122361095.50000 ,66308992392979.00000 ,0.01530 
2021/1/15,5740.28180 ,88413901107936.00000 ,65537383959660.00000 ,0.01550 
2021/1/14,5735.21100 ,88238493544866.40000 ,65488377427711.00000 ,0.01550 
2021/1/13,5812.27420 ,89139771504422.30000 ,66216193083740.00000 ,0.01540 
2021/1/12,5851.00880 ,89695911413839.50000 ,66585328662357.00000 ,0.01530 
2021/1/11,5726.65830 ,87904097137524.50000 ,65240082645790.00000 ,0.01560 
2021/1/8,5804.60070 ,89075399074414.00000 ,66094524879819.00000 ,0.01540 
2021/1/7,5819.75200 ,89237538698100.10000 ,66262180747607.00000 ,0.01540 
2021/1/6,5791.31200 ,88859118057569.10000 ,65904948679745.00000 ,0.01540 
2021/1/5,5780.66870 ,88560622155135.20000 ,65684950410222.00000 ,0.01550 
2021/1/4,5712.18410 ,87721155898108.90000 ,64975732921152.00000 ,0.01560 
2020/12/31,5621.72880 ,86463247861100.80000 ,64103690997501.00000 ,0.01590 
2020/12/30,5524.23970 ,84941263193305.40000 ,63047974096356.00000 ,0.01610 
2020/12/29,5454.42690 ,83948096096276.70000 ,62322457508816.00000 ,0.01630 
2020/12/28,5483.80790 ,84427280682239.40000 ,62649604767767.00000 ,0.01620 
2020/12/25,5485.71650 ,84457417946023.20000 ,62556200615092.00000 ,0.01620 
2020/12/24,5434.98820 ,83725288338903.10000 ,61978507019440.00000 ,0.01640 
2020/12/23,5480.67860 ,84410480471279.60000 ,62428760579109.00000 ,0.01620 
2020/12/22,5435.08810 ,83685981422479.70000 ,61954059572674.00000 ,0.01640 
2020/12/21,5538.33320 ,85267055346118.40000 ,63054664903403.00000 ,0.01610 
2020/12/18,5465.58140 ,84277520871060.70000 ,62312258553231.00000 ,0.01630 
2020/12/17,5483.71630 ,84539774395098.10000 ,62482074871324.00000 ,0.01620 
2020/12/16,5422.46150 ,83622776866600.60000 ,61777775279358.00000 ,0.01640 
2020/12/15,5434.03880 ,83790090159396.20000 ,61843481131349.00000 ,0.01640 
2020/12/14,5421.85740 ,83749350123937.30000 ,61748243403935.00000 ,0.01640 
2020/12/11,5371.69400 ,79484219472708.10000 ,60694548038725.00000 ,0.01720 
2020/12/10,5440.79540 ,80287950906942.30000 ,61337747040261.00000 ,0.01710 
2020/12/9,5439.05070 ,80276640179222.90000 ,61283993804853.00000 ,0.01710 
2020/12/8,5525.28360 ,81410681084632.00000 ,62146327811378.00000 ,0.01690 
2020/12/7,5531.96050 ,81566964902012.40000 ,62198518258911.00000 ,0.01680 
2020/12/4,5564.92770 ,82103243254119.60000 ,62568093187244.00000 ,0.01670 
2020/12/3,5548.02400 ,81956609175607.10000 ,62388019859095.00000 ,0.01670 
2020/12/2,5555.82060 ,82070608209827.10000 ,62488798789212.00000 ,0.01670 
2020/12/1,5550.58760 ,82065592335472.50000 ,62463532495003.00000 ,0.01670 
2020/11/30,5450.50390 ,80646524339268.60000 ,61386124921684.00000 ,0.01700 
2020/11/27,5470.48120 ,80896000897301.20000 ,61637349905893.00000 ,0.01700 
2020/11/26,5432.54920 ,80133673451928.60000 ,61090702883775.00000 ,0.01710 
2020/11/25,5438.56110 ,80120456623905.30000 ,61095824360597.00000 ,0.01710 
2020/11/24,5521.10300 ,81200398356617.10000 ,61963146451956.00000 ,0.01690 
2020/11/23,5539.28480 ,81464956707309.30000 ,62168730753490.00000 ,0.01690 
2020/11/20,5488.77260 ,80722370028025.80000 ,61553723716946.00000 ,0.01700 
2020/11/19,5459.52600 ,80339696688790.90000 ,61240093836708.00000 ,0.01710 
2020/11/18,5426.94270 ,79883722559781.10000 ,60876052869865.00000 ,0.01720 
2020/11/17,5428.07650 ,79825618595721.70000 ,60805535707664.00000 ,0.01720 
2020/11/16,5456.72640 ,80183899252266.80000 ,61057612418452.00000 ,0.01710 
2020/11/13,5402.77020 ,79414028460167.50000 ,60386132893869.00000 ,0.01730 
2020/11/12,5435.13790 ,79917183378376.20000 ,60783299646341.00000 ,0.01720 
2020/11/11,5425.80170 ,79872353110037.20000 ,60733546217018.00000 ,0.01720 
2020/11/10,5494.10420 ,80719270542191.90000 ,61321398663381.00000 ,0.01700 
2020/11/9,5536.09450 ,81270016887045.50000 ,61705489279507.00000 ,0.01690 
2020/11/6,5423.96310 ,79676454974325.20000 ,60498726395488.00000 ,0.01730 
2020/11/5,5448.95540 ,80042507003151.60000 ,60732114564049.00000 ,0.01720 
2020/11/4,5361.25160 ,78906673808007.80000 ,59829581750058.00000 ,0.01740 
2020/11/3,5343.79540 ,78700481427259.40000 ,59664998353254.00000 ,0.01750 
2020/11/2,5266.93480 ,77577695227186.00000 ,58790762766303.00000 ,0.01770 
2020/10/30,5241.17470 ,77288022171072.20000 ,58481471064105.00000 ,0.01780 
2020/10/29,5346.89940 ,78644706204397.60000 ,59515656909506.00000 ,0.01750 
2020/10/28,5326.00920 ,78444740275494.70000 ,59337436967105.00000 ,0.01750 
2020/10/27,5297.00370 ,78074063193291.30000 ,59021391687027.00000 ,0.01760 
2020/10/26,5284.84980 ,77862421040023.40000 ,58873596575326.00000 ,0.01760 
2020/10/23,5295.61720 ,78065017175315.40000 ,59020828171513.00000 ,0.01760 
2020/10/22,5374.54960 ,79129235212937.60000 ,59809823571249.00000 ,0.01730 
2020/10/21,5395.78180 ,79446170809060.60000 ,60040527524750.00000 ,0.01730 
2020/10/20,5432.81710 ,79798090109873.10000 ,60309026007851.00000 ,0.01720 
2020/10/19,5383.36060 ,79250478064174.50000 ,59816758049513.00000 ,0.01730 
2020/10/16,5424.60490 ,79743775413058.70000 ,60185774846353.00000 ,0.01720 
2020/10/15,5436.29070 ,79748606909003.80000 ,60228490763510.00000 ,0.01720 
2020/10/14,5462.87160 ,80060105865227.70000 ,60460738196623.00000 ,0.01710 
2020/10/13,5499.69980 ,80549011129562.50000 ,60838034910924.00000 ,0.01700 
2020/10/12,5481.95140 ,80333461689999.80000 ,60649254696621.00000 ,0.01710 
2020/10/9,5319.44890 ,78077156634869.00000 ,58932356891340.00000 ,0.01760 
2020/9/30,5189.35740 ,76402114253496.30000 ,57658219164112.00000 ,0.01800 
2020/9/29,5195.95620 ,76434110754667.10000 ,57658271070093.00000 ,0.01770 
2020/9/28,5165.06040 ,76040152467120.60000 ,57392363942033.00000 ,0.01780 
2020/9/25,5187.29120 ,76256967461827.60000 ,57525110454113.00000 ,0.01780 
2020/9/24,5192.70880 ,76380957366685.00000 ,57594403120245.00000 ,0.01770 
2020/9/23,5311.65410 ,77920764311135.60000 ,58769470477259.00000 ,0.01740 
2020/9/22,5286.98780 ,77598250850018.30000 ,58551546199161.00000 ,0.01740 
2020/9/21,5354.67090 ,78524030665861.50000 ,59245382173219.00000 ,0.01720 
2020/9/18,5387.11050 ,79036472472435.60000 ,59573754250903.00000 ,0.01710 
2020/9/17,5287.86970 ,77560331255012.10000 ,58469016199902.00000 ,0.01750 
2020/9/16,5297.79280 ,77642105064878.80000 ,58612982245133.00000 ,0.01740 
2020/9/15,5337.34850 ,78099213241525.70000 ,58974717366020.00000 ,0.01730 
2020/9/14,5302.57380 ,77635350904087.70000 ,58628535756001.00000 ,0.01740 
2020/9/11,5256.62340 ,77040884214660.10000 ,58180751158593.00000 ,0.01760 
2020/9/10,5193.20280 ,76208019026586.00000 ,57541613277700.00000 ,0.01780 
2020/9/9,5268.44190 ,77114213282169.20000 ,58204337317270.00000 ,0.01760 
2020/9/8,5408.82980 ,78978607017687.20000 ,59557663959759.00000 ,0.01710 
2020/9/7,5375.86570 ,78473058692288.60000 ,59178180125898.00000 ,0.01730 
2020/9/4,5485.27510 ,79992777085097.60000 ,60312719409990.00000 ,0.01690 
2020/9/3,5522.08490 ,80536609524017.50000 ,60731871757026.00000 ,0.01680 
2020/9/2,5564.69160 ,81093371614038.80000 ,61141697435322.00000 ,0.01670 
2020/9/1,5556.50080 ,81055683876145.00000 ,61086616070901.00000 ,0.01670 
2020/8/31,5525.21460 ,80652448050555.30000 ,60739892236699.00000 ,0.01680 
2020/8/28,5541.34810 ,80920382052002.70000 ,60816559655191.00000 ,0.01670 
2020/8/27,5438.76010 ,79567361099053.00000 ,59769358348969.00000 ,0.01700 
2020/8/26,5393.72270 ,78939077319907.30000 ,59302708599203.00000 ,0.01720 
2020/8/25,5482.93640 ,80171119608018.90000 ,60166557559891.00000 ,0.01690 
2020/8/24,5490.77500 ,80309576406774.80000 ,60223223422788.00000 ,0.01690 
2020/8/21,5447.71670 ,79857580685713.10000 ,59803330358433.00000 ,0.01700 
2020/8/20,5405.44830 ,79269167178328.50000 ,59365164018618.00000 ,0.01710 
2020/8/19,5474.65860 ,80285994819111.20000 ,60112801230870.00000 ,0.01690 
2020/8/18,5568.38630 ,81596160903352.70000 ,61053519809127.00000 ,0.01660 
2020/8/17,5547.47560 ,81287825097788.10000 ,60770131413475.00000 ,0.01670 
2020/8/14,5431.54420 ,79543664100357.70000 ,59463494791890.00000 ,0.01700 
2020/8/13,5366.55250 ,78578931287482.90000 ,58717082122777.00000 ,0.01720 
2020/8/12,5363.44440 ,78545003301222.20000 ,58672540812122.00000 ,0.01720 
2020/8/11,5414.82110 ,79212682555497.80000 ,59152929346929.00000 ,0.01640 
2020/8/10,5491.62920 ,80245270999993.10000 ,59891704506132.00000 ,0.01620 
2020/8/7,5469.81440 ,79807238206627.70000 ,59573371965107.00000 ,0.01630 
2020/8/6,5535.70740 ,80750325414014.50000 ,60241480270708.00000 ,0.01610 
2020/8/5,5544.96370 ,80840895383653.40000 ,60307871439427.00000 ,0.01610 
2020/8/4,5512.56580 ,80501597110469.00000 ,60039658872875.00000 ,0.01620 
2020/8/3,5529.01190 ,80569148701545.40000 ,60105399637901.00000 ,0.01610 
2020/7/31,5409.45580 ,78920022999577.70000 ,58851242120549.00000 ,0.01650 
2020/7/30,5351.83200 ,78171966189312.30000 ,58257127152079.00000 ,0.01660 
2020/7/29,5369.99800 ,78444395032338.50000 ,58425383987642.00000 ,0.01660 
2020/7/28,5235.67540 ,76581195000355.50000 ,57078409582717.00000 ,0.01700 
2020/7/27,5183.81540 ,75855554517828.20000 ,56511801456992.00000 ,0.01710 
2020/7/24,5169.07440 ,75677750939724.60000 ,56322055344284.00000 ,0.01720 
2020/7/23,5417.92360 ,79080697430778.00000 ,58825531154037.00000 ,0.01640 
2020/7/22,5420.10510 ,79245823563530.00000 ,58832429742814.00000 ,0.01640 
