时间,收盘点位,全收益收盘点位(元),市值(元),流通市值(元),股息率市值加权
2014/8/19,2374.77,,18257846311865.80000 ,13358632135987.00000 ,0.03640 
2014/8/18,2374.56,,18227407795854.10000 ,13334431367227.00000 ,0.03640 
2014/8/15,2360.64,,18158702996084.80000 ,13281559510365.00000 ,0.03650 
2014/8/14,2335.95,,17997743634075.90000 ,13154828223462.00000 ,0.03690 
2014/8/13,2358.9,,18154029327012.70000 ,13269190898161.00000 ,0.03660 
2014/8/12,2357.05,,18139927529609.60000 ,13265508903751.00000 ,0.03660 
2014/8/11,2365.35,,18212015272027.50000 ,13313781481995.00000 ,0.03640 
2014/8/8,2331.13,,17972821303965.50000 ,13105891107251.00000 ,0.03690 
2014/8/7,2327.46,,17925261455349.80000 ,13078170835255.00000 ,0.03700 
2014/8/6,2363.22,,18191958363891.70000 ,13274861365092.00000 ,0.03650 
2014/8/5,2369.35,,18244118181598.80000 ,13308304159096.00000 ,0.03640 
2014/8/4,2375.62,,18284709163151.30000 ,13341639743161.00000 ,0.03630 
2014/8/1,2329.4,,17983823637187.70000 ,13115925028054.00000 ,0.03690 
2014/7/31,2350.25,,18106205301973.00000 ,13204667806644.00000 ,0.03670 
2014/7/30,2322.01,,17923170533212.20000 ,13074606061784.00000 ,0.03700 
2014/7/29,2331.37,,17967816724210.90000 ,13093969130120.00000 ,0.03690 
2014/7/28,2323.9,,17937387760253.40000 ,13079861380910.00000 ,0.03700 
2014/7/25,2260.45,,17453861588200.30000 ,12739965617314.00000 ,0.03800 
2014/7/24,2237.01,,17273762510773.20000 ,12604716049604.00000 ,0.03840 
2014/7/23,2197.83,,17001133673997.60000 ,12405052463623.00000 ,0.03910 
2014/7/22,2192.7,,16954843381437.00000 ,12371097943015.00000 ,0.03920 
2014/7/21,2166.29,,16789297976052.90000 ,12250836631757.00000 ,0.03960 
2014/7/18,2164.14,,16808156227357.60000 ,12261122349796.00000 ,0.03950 
2014/7/17,2157.07,,16774250636076.00000 ,12232706889821.00000 ,0.03960 
2014/7/16,2170.87,,16868563124244.00000 ,12307333048955.00000 ,0.03940 
2014/7/15,2174.98,,16879130949153.50000 ,12315045705379.00000 ,0.03940 
2014/7/14,2171.76,,16842107549651.90000 ,12286295055573.00000 ,0.03950 
2014/7/11,2148.01,,16702554102990.60000 ,12181597694910.00000 ,0.03980 
2014/7/10,2142.85,,16669087930950.80000 ,12152175704150.00000 ,0.03990 
2014/7/9,2148.71,,16773204953380.30000 ,12166585448251.00000 ,0.03960 
2014/7/8,2180.47,,16991188600249.40000 ,12326464871923.00000 ,0.03910 
2014/7/7,2176.29,,16954664348742.00000 ,12304720965088.00000 ,0.03920 
2014/7/4,2178.7,,16952978193560.40000 ,12304013969455.00000 ,0.03920 
2014/7/3,2180.19,,16961026805371.10000 ,12315074290655.00000 ,0.03920 
2014/7/2,2170.87,,16936407552042.90000 ,12308804371443.00000 ,0.03930 
2014/7/1,2164.56,,16882214208138.30000 ,12266231305110.00000 ,0.03940 
2014/6/30,2165.12,,16875661986491.00000 ,12268365269870.00000 ,0.03940 
2014/6/27,2150.26,,16788119311242.10000 ,12192192513914.00000 ,0.03970 
2014/6/26,2149.08,,16846025567295.90000 ,12227633298281.00000 ,0.03960 
2014/6/25,2133.37,,16753731507638.80000 ,12160570853039.00000 ,0.03980 
2014/6/24,2144.82,,16821349421942.30000 ,12207085924534.00000 ,0.03960 
2014/6/23,2134.11,,16747285284586.40000 ,12150407640389.00000 ,0.03980 
2014/6/20,2136.73,,16794507828463.60000 ,12186199356613.00000 ,0.03970 
2014/6/19,2126.91,,16795095474316.70000 ,12191025745580.00000 ,0.03970 
2014/6/18,2160.24,,17023179777868.70000 ,12357422907996.00000 ,0.03910 
2014/6/17,2169.67,,17104636906219.60000 ,12419158359797.00000 ,0.03900 
2014/6/16,2191.85,,17273847661675.80000 ,12540728944870.00000 ,0.03860 
2014/6/13,2176.24,,16859321293429.50000 ,12337728978020.00000 ,0.03940 
2014/6/12,2153.41,,16690069784492.70000 ,12220619133160.00000 ,0.03980 
2014/6/11,2160.77,,16730678892369.40000 ,12251417044391.00000 ,0.03970 
2014/6/10,2161.27,,16734414134594.20000 ,12252667044606.00000 ,0.03970 
2014/6/9,2134.28,,16536803322244.30000 ,12107774560262.00000 ,0.04020 
2014/6/6,2134.72,,16508038881125.00000 ,12091345309212.00000 ,0.04030 
2014/6/5,2150.6,,16612456855100.00000 ,12167752270624.00000 ,0.04000 
2014/6/4,2128.27,,16483395404619.60000 ,12062901019919.00000 ,0.04030 
2014/6/3,2149.92,,16601170794970.80000 ,12149527189179.00000 ,0.04000 
2014/5/30,2156.46,,16595163562749.20000 ,12151389468247.00000 ,0.04010 
2014/5/29,2155.16,,16604396376412.50000 ,12157770369894.00000 ,0.04000 
2014/5/28,2169.35,,16669805774245.10000 ,12206628457100.00000 ,0.03990 
2014/5/27,2147.28,,16530259900731.40000 ,12108202235974.00000 ,0.04020 
2014/5/26,2155.98,,16565799493423.60000 ,12146439249735.00000 ,0.04010 
2014/5/23,2148.41,,16532316951290.80000 ,12125931416453.00000 ,0.04020 
2014/5/22,2130.87,,16433631789806.00000 ,12049928299536.00000 ,0.04040 
2014/5/21,2135.91,,16451407175421.20000 ,12075842834332.00000 ,0.04040 
2014/5/20,2115.77,,16308413434058.20000 ,11969515680505.00000 ,0.04080 
2014/5/19,2115.14,,16290428659605.80000 ,11956049687253.00000 ,0.04080 
2014/5/16,2145.95,,16472298042343.50000 ,12096493084527.00000 ,0.04040 
2014/5/15,2144.08,,16454634616713.60000 ,12084915971974.00000 ,0.04040 
2014/5/14,2172.37,,16606465094697.00000 ,12206004500023.00000 ,0.04000 
2014/5/13,2174.85,,16620706401290.20000 ,12216606948688.00000 ,0.04000 
2014/5/12,2180.05,,16642578625576.30000 ,12231156296589.00000 ,0.03990 
2014/5/9,2133.91,,16333004152516.90000 ,11991304474803.00000 ,0.04070 
2014/5/8,2135.5,,16332292829013.90000 ,11979119469112.00000 ,0.04070 
2014/5/7,2137.32,,16312783732577.50000 ,11966491405729.00000 ,0.04070 
2014/5/6,2157.33,,16429550944964.90000 ,12051889193937.00000 ,0.04050 
2014/5/5,2156.47,,16441574123958.60000 ,12060306174516.00000 ,0.04040 
2014/4/30,2158.66,,16466688651557.50000 ,12080708962922.00000 ,0.04040 
2014/4/29,2158.47,,16461399159691.60000 ,12071811216165.00000 ,0.04040 
2014/4/28,2134.97,,16339208966467.70000 ,11977535608240.00000 ,0.04080 
2014/4/25,2167.83,,16521433363231.90000 ,12107983890957.00000 ,0.04040 
2014/4/24,2190.47,,16640747813348.20000 ,12210932754511.00000 ,0.04000 
2014/4/23,2194.24,,16684477845099.30000 ,12245243765116.00000 ,0.03980 
2014/4/22,2196.79,,16720457191637.60000 ,12265098668223.00000 ,0.03980 
2014/4/21,2187.25,,16635057967785.60000 ,12200205501926.00000 ,0.03990 
2014/4/18,2224.48,,16876728156038.80000 ,12382939910598.00000 ,0.03940 
2014/4/17,2224.8,,16904816053512.00000 ,12400349202153.00000 ,0.03930 
2014/4/16,2232.53,,16959508615056.10000 ,12435156505398.00000 ,0.03920 
2014/4/15,2229.46,,16932885649306.40000 ,12409920101852.00000 ,0.03920 
2014/4/14,2268.61,,17207821314988.70000 ,12615248965145.00000 ,0.03860 
2014/4/11,2270.67,,17223912142560.50000 ,12627758398939.00000 ,0.03860 
2014/4/10,2273.76,,17254676946463.70000 ,12640292329204.00000 ,0.03850 
2014/4/9,2238.62,,16994810974878.00000 ,12453924928497.00000 ,0.03910 
2014/4/8,2237.32,,16963674889257.80000 ,12430661628063.00000 ,0.03910 
2014/4/4,2185.47,,16579169493143.20000 ,12169955443945.00000 ,0.04000 
2014/4/3,2165.01,,16461450637096.40000 ,12086096061513.00000 ,0.04030 
2014/4/2,2180.73,,16593519394303.40000 ,12180987559282.00000 ,0.04000 
2014/4/1,2163.11,,16483085513368.40000 ,12098462876999.00000 ,0.04030 
2014/3/31,2146.3,,16387365905546.50000 ,12027634689074.00000 ,0.04040 
2014/3/28,2151.97,,16408931851898.20000 ,12042504954422.00000 ,0.03920 
2014/3/27,2155.71,,16376128911134.90000 ,12024600019650.00000 ,0.03810 
2014/3/26,2171.05,,16484248122595.30000 ,12115791264263.00000 ,0.03750 
2014/3/25,2174.44,,16494122104977.50000 ,12137454601310.00000 ,0.03680 
2014/3/24,2176.55,,16520461992489.70000 ,12152136864795.00000 ,0.03680 
2014/3/21,2158.8,,16390211199826.00000 ,12057416845632.00000 ,0.03710 
2014/3/20,2086.97,,15922548563855.40000 ,11709896284056.00000 ,0.03790 
2014/3/19,2120.87,,16108663218054.30000 ,11850480415458.00000 ,0.03730 
2014/3/18,2138.13,,16169191471825.80000 ,11904205244334.00000 ,0.03710 
2014/3/17,2143.04,,16194253659896.00000 ,11917509340494.00000 ,0.03700 
2014/3/14,2122.84,,16068295917250.80000 ,11825580322679.00000 ,0.03720 
2014/3/13,2140.33,,16206951762201.50000 ,11924455437830.00000 ,0.03680 
2014/3/12,2114.13,,16023877749884.10000 ,11786978357760.00000 ,0.03730 
2014/3/11,2108.66,,16040952491490.80000 ,11804007589383.00000 ,0.03720 
2014/3/10,2097.79,,16014714187547.50000 ,11780485257456.00000 ,0.03730 
2014/3/7,2168.36,,16437850435885.00000 ,12102048548810.00000 ,0.03630 
2014/3/6,2173.63,,16441332943715.50000 ,12096872706276.00000 ,0.03610 
2014/3/5,2163.98,,16374107119167.90000 ,12045802682530.00000 ,0.03630 
2014/3/4,2184.27,,16530566375808.10000 ,12165979585705.00000 ,0.03590 
2014/3/3,2190.37,,16584441599391.20000 ,12205354943805.00000 ,0.03580 
2014/2/28,2178.97,,16520690889056.80000 ,12139399307430.00000 ,0.03590 
2014/2/27,2154.11,,16440934796247.20000 ,12077942699404.00000 ,0.03610 
2014/2/26,2163.41,,16381704833509.50000 ,12034531269050.00000 ,0.03620 
2014/2/25,2157.91,,16335278956221.20000 ,12000054919744.00000 ,0.03630 
2014/2/24,2214.51,,16626329725497.50000 ,12221289938337.00000 ,0.03560 
